id,handle,sku,composite_type,composite_parent_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,account_code,account_code_purchase,supplier_code_ignore,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Titan Flooring,inventory_Titan Flooring,reorder_point_Titan Flooring,restock_level_Titan Flooring
bf45a1e2-c25a-455d-ac66-a1ad76055c4d,GRND12MMXXLANETO,LAM-GRAN-0011,,,,GRNDLAM - XXL (Aneto) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
09d9ea1d-4b58-48be-9d22-be86a4b09c95,GRND12MMXXLCERVINO,LAM-GRAN-0012,,,,GRNDLAM - XXL (Cervino) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
647cc626-ecd3-4247-a410-bc4b450e16c6,GRND12MMXXLDENALI,LAM-GRAN-0013,,,,GRNDLAM - XXL (Denali) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
93467ac7-fe31-4438-b7af-9e61813b38fb,GRND12MMXXLELGON,LAM-GRAN-0014,,,,GRNDLAM - XXL (Elgon) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
338fca1f-b24c-4639-8080-05e48ef69a0e,GRND12MMXXLEVEREST,LAM-GRAN-0015,,,,GRNDLAM - XXL (Everest) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
50d6240e-7385-4d3f-bd60-4a0ae4b39b5e,GRND12MMXXLFUJI,LAM-GRAN-0016,,,,GRNDLAM - XXL (Fuji) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
1d5d34e6-5333-45ee-bd21-a40387493d72,GRND12MMXXLKILIMANJARO,LAM-GRAN-0017,,,,GRNDLAM - XXL (Kilimanjaro) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
ed8e65a6-0a53-434b-9eed-81fc631d4be3,GRND12MMXXLKINGPEAK,LAM-GRAN-0018,,,,GRNDLAM - XXL (King Peak) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
d4ea4b8e-4285-454d-880c-fcef82976d66,GRND12MMXXLLOGAN,LAM-GRAN-0019,,,,GRNDLAM - XXL (Logan) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
cca6201f-baa3-43fd-9d9a-e1252127d132,GRND12MMXXLMONTBLANC,LAM-GRAN-0020,,,,GRNDLAM - XXL (Mont Blanc) Click | 12mm x RL - 18.86sf/b,AC rating: AC6 | Install method: Float | Locking system: Uniclic | MAP price ($/sf): 5.19 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / LAMINATE,,,,,,,,2.79,3.79,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
2f89c497-fd75-4511-883a-05cd91767932,GRND12ULTIMATEARCHBRIDGE,LVP-GRAN-0035,,,,"GRNDLVT-LL - Ultimate (Arch Bridge) Loose lay | 12"" x 5mm x RL - 20.02sf/b","Wear layer (mil): 28 | Finish type: Ceramic Coating | Install method: Loose lay | MAP price ($/sf): 5.59 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: 12""x24"" tile-format loose-lay vinyl -> Category=LVT. Made in Korea. Material type set to 'Loose-lay vinyl' per the Woden/Purelux-precedent value; confirm acceptable in live schema. | MatchStatus: matched",FLOORING / VINYL / LOOSE LAY,,,,,,,,3.04,4.04,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
2af1d997-ee2f-40f6-b0ae-931a12ab915d,GRND12ULTIMATESKYLINE,LVP-GRAN-0036,,,,"GRNDLVT-LL - Ultimate (Skyline) Loose lay | 12"" x 5mm x RL - 20.02sf/b","Wear layer (mil): 28 | Finish type: Ceramic Coating | Install method: Loose lay | MAP price ($/sf): 5.59 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: 12""x24"" tile-format loose-lay vinyl -> Category=LVT. Made in Korea. Material type set to 'Loose-lay vinyl' per the Woden/Purelux-precedent value; confirm acceptable in live schema. | MatchStatus: matched",FLOORING / VINYL / LOOSE LAY,,,,,,,,3.04,4.04,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
c42ddacd-bef2-4281-b50d-968c742503f3,GRND24ESSENTIALFLAGSTONE,LVP-GRAN-0008,,,,"GRNDLVT-DB - Essential (Flagstone) Glue down | 24"" x 3mm x RL - 34.88sf/b","Wear layer (mil): 20 | Install method: Glue down | MAP price ($/sf): 4.29 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: 24""x24"" tile-format dry-back vinyl -> Category=LVT. Material type set to 'Dry-back vinyl' per the Woden-precedent value; confirm acceptable in live schema. | MatchStatus: matched",FLOORING / VINYL / GLUE DOWN,,,,,,,,1.74,2.74,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
20b510e0-fd47-4f6d-8913-0952fc0107cf,GRND24ESSENTIALHEARTHSTONE,LVP-GRAN-0009,,,,"GRNDLVT-DB - Essential (Hearthstone) Glue down | 24"" x 3mm x RL - 34.88sf/b","Wear layer (mil): 20 | Install method: Glue down | MAP price ($/sf): 4.29 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: 24""x24"" tile-format dry-back vinyl -> Category=LVT. Material type set to 'Dry-back vinyl' per the Woden-precedent value; confirm acceptable in live schema. | MatchStatus: matched",FLOORING / VINYL / GLUE DOWN,,,,,,,,1.74,2.74,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
41a5a4d3-367a-4d57-9314-1646997a6fd2,GRND24ESSENTIALTOUCHSTONE,LVP-GRAN-0010,,,,"GRNDLVT-DB - Essential (Touchstone) Glue down | 24"" x 3mm x RL - 34.88sf/b","Wear layer (mil): 20 | Install method: Glue down | MAP price ($/sf): 4.29 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: 24""x24"" tile-format dry-back vinyl -> Category=LVT. Material type set to 'Dry-back vinyl' per the Woden-precedent value; confirm acceptable in live schema. | MatchStatus: matched",FLOORING / VINYL / GLUE DOWN,,,,,,,,1.74,2.74,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8b6e0344e6,GRND425NAROAMARETTO,HWD-GRAN-0001,,,,"GRNDHWD - Contemporary North American Red Oak (Amaretto) T&G | 4.25"" x 19.05mm x RL - 19.55sf/b - Select",Finish type: Smooth Semi Gloss | MAP price ($/sf): 8.09 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / SOLID HARDWOOD,,,,,,,,5.49,6.49,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8b6e1c8bac,GRND425NAROGUNSTOCK,HWD-GRAN-0002,,,,"GRNDHWD - Contemporary North American Red Oak (Gunstock) T&G | 4.25"" x 19.05mm x RL - 19.55sf/b - Select",Finish type: Smooth Semi Gloss | MAP price ($/sf): 8.09 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / SOLID HARDWOOD,,,,,,,,5.49,6.49,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
946f5afb-4bb6-495b-bf01-2d8a36ad672a,GRND425NAROLATTE,HWD-GRAN-0003,,,,"GRNDHWD - Contemporary North American Red Oak (Latte) T&G | 4.25"" x 19.05mm x RL - 19.55sf/b - Select",Finish type: Smooth Semi Gloss | MAP price ($/sf): 8.09 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / SOLID HARDWOOD,,,,,,,,5.49,6.49,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8b6e725224,GRND425NAROMOKA,HWD-GRAN-0004,,,,"GRNDHWD - Contemporary North American Red Oak (Moka) T&G | 4.25"" x 19.05mm x RL - 19.55sf/b - Select",Finish type: Smooth Semi Gloss | MAP price ($/sf): 8.09 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / SOLID HARDWOOD,,,,,,,,5.49,6.49,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8b6e8abb9b,GRND425NAROTREEBARK,HWD-GRAN-0005,,,,"GRNDHWD - Contemporary North American Red Oak (Tree Bark) T&G | 4.25"" x 19.05mm x RL - 19.55sf/b - Select",Finish type: Smooth Semi Gloss | MAP price ($/sf): 8.09 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / SOLID HARDWOOD,,,,,,,,5.49,6.49,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
1cdf4689-1d69-42da-a680-20e49f9d6bfb,GRND425NAROWALNUT,HWD-GRAN-0006,,,,"GRNDHWD - Contemporary North American Red Oak (Walnut) T&G | 4.25"" x 19.05mm x RL - 19.55sf/b - Select",Finish type: Smooth Semi Gloss | MAP price ($/sf): 8.09 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | MatchStatus: matched,FLOORING / SOLID HARDWOOD,,,,,,,,5.49,6.49,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
c1b533bf-70df-41e7-86c2-feb6e6af1c28,GRND5DESIGNERALEXANDRIAHB,SPC-GRAN-0040,,,,"GRNDLVP-SPC - Designer (Alexandria HB) Click | 5"" x 7mm x RL - 6.73sf/b",Layout pattern: Herringbone | Wear layer (mil): 20 | Install method: Float | Underpad included: TRUE | IIC rating: 72 | STC rating: 70 | MAP price ($/sf): 4.99 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: Composition: 5.5mm SPC + 1.5mm underpad (material not named). *3in1 Matching Tread Package Available. | MatchStatus: matched,FLOORING / VINYL / SPC,,,,,,,,2.59,3.59,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
9b07aae7-e965-47ed-9f0e-ca56abac892a,GRND5DESIGNERNORTHHEADHB,SPC-GRAN-0041,,,,"GRNDLVP-SPC - Designer (North Head HB) Click | 5"" x 7mm x RL - 6.73sf/b",Layout pattern: Herringbone | Wear layer (mil): 20 | Install method: Float | Underpad included: TRUE | IIC rating: 72 | STC rating: 70 | MAP price ($/sf): 4.99 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: Composition: 5.5mm SPC + 1.5mm underpad (material not named). *3in1 Matching Tread Package Available. | MatchStatus: matched,FLOORING / VINYL / SPC,,,,,,,,2.59,3.59,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
e89a4c08-17b3-4557-a409-37e23d5457ac,GRND5DESIGNERRHODESHB,SPC-GRAN-0042,,,,"GRNDLVP-SPC - Designer (Rhodes HB) Click | 5"" x 7mm x RL - 6.73sf/b",Layout pattern: Herringbone | Wear layer (mil): 20 | Install method: Float | Underpad included: TRUE | IIC rating: 72 | STC rating: 70 | MAP price ($/sf): 4.99 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: Composition: 5.5mm SPC + 1.5mm underpad (material not named). *3in1 Matching Tread Package Available. | MatchStatus: matched,FLOORING / VINYL / SPC,,,,,,,,2.59,3.59,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
6b5d0150-1fac-48f7-9762-ee16e9d56c81,GRND5DESIGNERRICELAKEHB,SPC-GRAN-0043,,,,"GRNDLVP-SPC - Designer (Rice Lake HB) Click | 5"" x 7mm x RL - 6.73sf/b",Layout pattern: Herringbone | Wear layer (mil): 20 | Install method: Float | Underpad included: TRUE | IIC rating: 72 | STC rating: 70 | MAP price ($/sf): 4.99 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: Composition: 5.5mm SPC + 1.5mm underpad (material not named). *3in1 Matching Tread Package Available. | MatchStatus: matched,FLOORING / VINYL / SPC,,,,,,,,2.59,3.59,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
ff91b7bd-620f-4704-a833-a68ec47e2b71,GRND5DESIGNERSAMBROHB,SPC-GRAN-0044,,,,"GRNDLVP-SPC - Designer (Sambro HB) Click | 5"" x 7mm x RL - 6.73sf/b",Layout pattern: Herringbone | Wear layer (mil): 20 | Install method: Float | Underpad included: TRUE | IIC rating: 72 | STC rating: 70 | MAP price ($/sf): 4.99 | Last price update: 2026-09-01 | Price last changed by: Cowork | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Salesperson notes: Composition: 5.5mm SPC + 1.5mm underpad (material not named). *3in1 Matching Tread Package Available. | MatchStatus: matched,FLOORING / VINYL / SPC,,,,,,,,2.59,3.59,,,,,Grandeur,Grandeur,,1,1,Default Tax,,,
