SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
ENG-WEIS-0011,"Weiss 6.5"" Oak 1.2mm — Amber (Select Plus)",Weiss,Weiss,,,WEISENG65OAK12AMBER,"6.5"" 1.2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,1.2,,,Wire brushed,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0012,"Weiss 6.5"" Oak 1.2mm — Caramel (Select Plus)",Weiss,Weiss,,,WEISENG65OAK12CARAMEL,"6.5"" 1.2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,1.2,,,Wire brushed,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0013,"Weiss 6.5"" Oak 1.2mm — Dijon (Select Plus)",Weiss,Weiss,,,WEISENG65OAK12DIJON,"6.5"" 1.2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,1.2,,,Wire brushed,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0014,"Weiss 6.5"" Oak 1.2mm — Golden Oak (Select Plus)",Weiss,Weiss,,,WEISENG65OAK12GOLDENOAK,"6.5"" 1.2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,1.2,,,Wire brushed,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0015,"Weiss 6.5"" Oak 1.2mm — Pebble (Select Plus)",Weiss,Weiss,,,WEISENG65OAK12PEBBLE,"6.5"" 1.2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,1.2,,,Wire brushed,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0016,"Weiss 6.5"" Oak 1.2mm — Sand (Select Plus)",Weiss,Weiss,,,WEISENG65OAK12SAND,"6.5"" 1.2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,1.2,,,Wire brushed,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0017,"Weiss 6.5"" Oak 1.2mm — Vanilla (Select Plus)",Weiss,Weiss,,,WEISENG65OAK12VANILLA,"6.5"" 1.2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,1.2,,,Wire brushed,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0018,"Weiss 6.5"" Maple 1.2mm — Cottage Maple",Weiss,Weiss,,,WEISENG65MAPLE12COTTAGEMAPLE,"6.5"" 1.2mm Maple Veneer",Flooring,Engineered hardwood,Hardwood plywood,Maple,,,,6.5,,19.05,,1.2,,,,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. Weiss prints NO grade and NO finish for this veneer block -- both left blank rather than inherited from the oak block that shares its $3.39 price cell. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0019,"Weiss 6.5"" Maple 1.2mm — Original Maple",Weiss,Weiss,,,WEISENG65MAPLE12ORIGINALMAPLE,"6.5"" 1.2mm Maple Veneer",Flooring,Engineered hardwood,Hardwood plywood,Maple,,,,6.5,,19.05,,1.2,,,,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. Weiss prints NO grade and NO finish for this veneer block -- both left blank rather than inherited from the oak block that shares its $3.39 price cell. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0020,"Weiss 6.5"" Hickory 1.2mm — Pure Hickory",Weiss,Weiss,,,WEISENG65HICKORY12PUREHICKORY,"6.5"" 1.2mm Hickory Veneer",Flooring,Engineered hardwood,Hardwood plywood,Hickory,,,,6.5,,19.05,,1.2,,,,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. Weiss prints NO grade and NO finish for this veneer block -- both left blank rather than inherited from the oak block that shares its $3.39 price cell. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0021,"Weiss 6.5"" Hickory 1.2mm — Walnut",Weiss,Weiss,,,WEISENG65HICKORY12WALNUT,"6.5"" 1.2mm Hickory Veneer",Flooring,Engineered hardwood,Hardwood plywood,Hickory,,,,6.5,,19.05,,1.2,,,,T&G,,,FALSE,,,,,,,3.39,4.39,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. Weiss prints NO grade and NO finish for this veneer block -- both left blank rather than inherited from the oak block that shares its $3.39 price cell. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0022,"Weiss 6.5"" Oak 2mm — Amber (Select Plus)",Weiss,Weiss,,,WEISENG65OAK2AMBER,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,3.89,4.89,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0023,"Weiss 6.5"" Oak 2mm — Sand (Select Plus)",Weiss,Weiss,,,WEISENG65OAK2SAND,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,3.89,4.89,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0024,"Weiss 6.5"" Oak 2mm — Sandy Brown (Select Plus)",Weiss,Weiss,,,WEISENG65OAK2SANDYBROWN,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,3.89,4.89,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0025,"Weiss 6.5"" Oak 2mm — Vanilla (Select Plus)",Weiss,Weiss,,,WEISENG65OAK2VANILLA,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select Plus,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,3.89,4.89,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 'Select Plus' is Weiss's own grade wording, stored verbatim per the grade translation rule; it sits between Select and Select & Better on their sheet but is not formally mapped -- confirm the equivalence with Weiss. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0026,"Weiss 6.5"" Oak 2mm — Aurora (Select & Better)",Weiss,Weiss,,,WEISENG65OAK2AURORA,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select & Better,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,4.19,5.19,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0027,"Weiss 6.5"" Oak 2mm — Biscotti (Select & Better)",Weiss,Weiss,,,WEISENG65OAK2BISCOTTI,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select & Better,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,4.19,5.19,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0028,"Weiss 6.5"" Oak 2mm — Cypress (Select & Better)",Weiss,Weiss,,,WEISENG65OAK2CYPRESS,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select & Better,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,4.19,5.19,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0029,"Weiss 6.5"" Oak 2mm — Dune (Select & Better)",Weiss,Weiss,,,WEISENG65OAK2DUNE,"6.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select & Better,,6.5,,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,4.19,5.19,,,,,,2026-08-01,Cowork,26.49,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
ENG-WEIS-0030,"Weiss 7.5"" Oak 2mm — Cream (Select)",Weiss,Weiss,,,WEISENG75OAK2CREAM,"7.5"" 2mm Oak Veneer",Flooring,Engineered hardwood,Hardwood plywood,Oak,,Select,,7.5,RL,19.05,,2.0,,,Wire brushed,T&G,,,FALSE,,,,,,,3.59,4.59,,,,,,2026-08-01,Cowork,23.70,,,,,TRUE,FALSE,,,,,,,"Cost basis ASSUMED: the list's single 'Price / SF' column taken as Titan's dealer cost, no multiplier -- unconfirmed, pending Albert. 57 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",,,new
