id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
,DRAGACCHWSTAIRNOSINGMAPLEROUNDEDGE414X34XRLTG,ACC-DRAG-0029,,,,"Dragona - Transition | Stair Nosing | Wood | Round edge 4 ¼"" x ¾"" x RL - T&G Maple","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,6,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGMAPLESQUAREEDGE414X34XRLOVERLAP,ACC-DRAG-0034,,,,"Dragona - Transition | Stair Nosing | Wood | Square edge 4 ¼"" x ¾"" x RL - Overlap Maple","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,6.5,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGMAPLESQUAREEDGE414X34XRLTG,ACC-DRAG-0033,,,,"Dragona - Transition | Stair Nosing | Wood | Square edge 4 ¼"" x ¾"" x RL - T&G Maple","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,6,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGOAKROUNDEDGE314X34XRLOVERLAP,ACC-DRAG-0024,,,,"Dragona - Transition | Stair Nosing | Wood | Round edge 3 ¼"" x ¾"" x RL - Overlap Oak","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,4,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGOAKROUNDEDGE314X34XRLTG,ACC-DRAG-0023,,,,"Dragona - Transition | Stair Nosing | Wood | Round edge 3 ¼"" x ¾"" x RL - T&G Oak","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,4,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGOAKROUNDEDGE414X34XRLOVERLAP,ACC-DRAG-0026,,,,"Dragona - Transition | Stair Nosing | Wood | Round edge 4 ¼"" x ¾"" x RL - Overlap Oak","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,5,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGOAKROUNDEDGE414X34XRLTG,ACC-DRAG-0025,,,,"Dragona - Transition | Stair Nosing | Wood | Round edge 4 ¼"" x ¾"" x RL - T&G Oak","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,4.5,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGOAKSQUAREEDGE414X34XRLOVERLAP,ACC-DRAG-0032,,,,"Dragona - Transition | Stair Nosing | Wood | Square edge 4 ¼"" x ¾"" x RL - Overlap Oak","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,5.5,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWSTAIRNOSINGOAKSQUAREEDGE414X34XRLTG,ACC-DRAG-0031,,,,"Dragona - Transition | Stair Nosing | Wood | Square edge 4 ¼"" x ¾"" x RL - T&G Oak","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,5,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWTMOULDINGMAPLE34TO34XRL,ACC-DRAG-0020,,,,"Dragona - Transition | T-Moulding | Wood | ¾"" TO ¾"" x RL Maple","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,3.25,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCHWTMOULDINGOAK34TO34XRL,ACC-DRAG-0019,,,,"Dragona - Transition | T-Moulding | Wood | ¾"" TO ¾"" x RL Oak","Sold per linear foot | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER LINEAR FOOT as printed, on random-length stock. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. The +$10 / +$15 accessory tiers are written against per-piece pricing and cannot be applied to a per-linear-foot cost. Unfinished — requires site finishing. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,2.75,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCLAMINATEREDUCER8FT,ACC-DRAG-0004,,,,Dragona - Transition | Reducer | Laminate | 8',"Material type: HDF core | Sold per piece | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. 8 ft length. Retail = Cost + $10 per the cross-supplier accessory markup standard (Reducer tier). Colour range not printed — assumed to match the laminate colour offering. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,10,20,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCLAMINATESTAIRNOSING8FT,ACC-DRAG-0005,,,,Dragona - Transition | Stair Nosing | Laminate | 8',"Material type: HDF core | Sold per piece | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. 8 ft length. Retail = Cost + $15 per the cross-supplier accessory markup standard (Stair Nosing tier). Colour range not printed — assumed to match the laminate colour offering. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,12,27,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCLAMINATETMOULDING8FT,ACC-DRAG-0003,,,,Dragona - Transition | T-Moulding | Laminate | 8',"Material type: HDF core | Sold per piece | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. 8 ft length. Retail = Cost + $10 per the cross-supplier accessory markup standard (T-Moulding tier). Colour range not printed — assumed to match the laminate colour offering. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,10,20,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTBIRCH3X10,ACC-DRAG-0051,,,,"Dragona - Sundry | Flooring Register Flush Mount Birch | 3"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,11,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTBIRCH4X10,ACC-DRAG-0052,,,,"Dragona - Sundry | Flooring Register Flush Mount Birch | 4"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,12,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTBLACKWALNUT3X10,ACC-DRAG-0053,,,,"Dragona - Sundry | Flooring Register Flush Mount Black Walnut | 3"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,12,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTBLACKWALNUT4X10,ACC-DRAG-0054,,,,"Dragona - Sundry | Flooring Register Flush Mount Black Walnut | 4"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,13,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTHICKORY3X10,ACC-DRAG-0049,,,,"Dragona - Sundry | Flooring Register Flush Mount Hickory | 3"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,12,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTHICKORY4X10,ACC-DRAG-0050,,,,"Dragona - Sundry | Flooring Register Flush Mount Hickory | 4"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,13,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTMAPLE3X10,ACC-DRAG-0047,,,,"Dragona - Sundry | Flooring Register Flush Mount Maple | 3"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,12,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTMAPLE4X10,ACC-DRAG-0048,,,,"Dragona - Sundry | Flooring Register Flush Mount Maple | 4"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,13,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTREDOAK3X10,ACC-DRAG-0043,,,,"Dragona - Sundry | Flooring Register Flush Mount Red Oak | 3"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,11,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTREDOAK4X10,ACC-DRAG-0044,,,,"Dragona - Sundry | Flooring Register Flush Mount Red Oak | 4"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,12,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTWHITEOAK3X10,ACC-DRAG-0045,,,,"Dragona - Sundry | Flooring Register Flush Mount White Oak | 3"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,12,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGFLUSHMOUNTWHITEOAK4X10,ACC-DRAG-0046,,,,"Dragona - Sundry | Flooring Register Flush Mount White Oak | 4"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,13,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGMETALBLACK,ACC-DRAG-0067,,,,"Dragona - Sundry | Flooring Register Top Mount Painted Metal Black | 3"" x 10""","Sold per piece | Pieces per box: 20 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Painted metal, 20 pcs/box. The $8.00 is printed in the PRICE 3X10 column and the 4X10 cell is blank — confirm whether a 4x10 painted-metal register exists and at what price. Category and Material type left blank: a painted-metal vent matches no flooring category. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,8,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGMETALWHITE,ACC-DRAG-0068,,,,"Dragona - Sundry | Flooring Register Top Mount Painted Metal White | 3"" x 10""","Sold per piece | Pieces per box: 20 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Painted metal, 20 pcs/box. The $8.00 is printed in the PRICE 3X10 column and the 4X10 cell is blank — confirm whether a 4x10 painted-metal register exists and at what price. Category and Material type left blank: a painted-metal vent matches no flooring category. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,8,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
,DRAGACCREGTOPMOUNTBIRCH3X10,ACC-DRAG-0063,,,,"Dragona - Sundry | Flooring Register Top Mount Birch | 3"" x 10""","Sold per piece | Pieces per box: 25 | Salesperson notes: Cost basis CONFIRMED 2026-09-09 (Albert): STORE PRICING is our dealer cost, as printed, no multiplier. Cost/unit is PER PIECE, not per sq ft. Retail LEFT BLANK — no markup rule covers this item type at this pricing unit (FAW precedent for stair treads: store cost, leave retail, flag). Albert to set it. Unfinished wood register, 25 pcs/box. Aug 1 2026 Store Program.",ACCESSORIES,,,,,,,,11,,,,,,Dragona,Dragona,,1,1,Default Tax,,,
