id,handle,sku,composite_type,composite_parent_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,account_code,account_code_purchase,supplier_code_ignore,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Titan Flooring,inventory_Titan Flooring,reorder_point_Titan Flooring,restock_level_Titan Flooring
8d4aceda-0d0f-4905-b492-54cd3ae87267,BIYKHYDROGEN5REDUCERLIBERTY,ACC-BIYK-BYKHY5RELI,,,,"Biyork - Transition | Reducer | SPC | 94.49"" (Hydrogen 5, Liberty)",Sold per piece | Supplier SKU: BYKHY5RELI | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.69in x 8mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
91b9b37f-1b39-4bfc-824c-134dd839fac8,BIYKHYDROGEN5REDUCERMORNINGSPLENDOUR,ACC-BIYK-BYKHY5REMS,,,,"Biyork - Transition | Reducer | SPC | 94.49"" (Hydrogen 5, Morning Splendour)",Sold per piece | Supplier SKU: BYKHY5REMS | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.69in x 8mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
0d86d3a1-304a-449e-bafe-f14cd89a7a12,BIYKHYDROGEN5REDUCERNICKEL,ACC-BIYK-BYKHY5RENI,,,,"Biyork - Transition | Reducer | SPC | 94.49"" (Hydrogen 5, Nickel)",Sold per piece | Supplier SKU: BYKHY5RENI | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.69in x 8mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
4ee34dd9-ace5-4c07-859e-ca61a60ece96,BIYKHYDROGEN5REDUCEROVERCAST,ACC-BIYK-BYKHY5REOV,,,,"Biyork - Transition | Reducer | SPC | 94.49"" (Hydrogen 5, Overcast)",Sold per piece | Supplier SKU: BYKHY5REOV | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.69in x 8mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
6f563c63-79e2-42ca-a643-640dda99024a,BIYKHYDROGEN5REDUCERSILKPALACE,ACC-BIYK-BYKHY5RESP,,,,"Biyork - Transition | Reducer | SPC | 94.49"" (Hydrogen 5, Silk Palace)",Sold per piece | Supplier SKU: BYKHY5RESP | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.69in x 8mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
150854db-0713-41b3-840a-02c5b3acc595,BIYKHYDROGEN5SILKPALACE,LVP-BIYK-BYKRCHY50SP-2,,,,"BIYKLVP-SPC - Hydrogen 5 (Silk Palace) Click | 7"" x 5mm x 48"" - 26.43sf/b",Box size (sf): 26.43 | Supplier SKU: BYKRCHY50SP-2 | Wear layer (mil): 12 | Install method: Float | Locking system: Angle/Angle | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 4.08 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 50 | Active: TRUE | Waterproof: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 25 | Commercial warranty (yrs): 5 | Salesperson notes: UnderTone attached underpad; angle/angle install.,FLOORING / VINYL / SPC,,,,,,,,1.77,2.77,,,,,Biyork,Biyork,,1,1,Default Tax,,,
289d1cc6-eabb-4564-8e16-207d55cdbab7,BIYKHYDROGEN5STAIRNOSECASHMERE,ACC-BIYK-BYKHY5STCA,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Cashmere)",Sold per piece | Supplier SKU: BYKHY5STCA | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
4339bb6e-6617-475f-8792-e9f9ade11583,BIYKHYDROGEN5STAIRNOSEEVEREST,ACC-BIYK-BYKHY5STEV,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Everest)",Sold per piece | Supplier SKU: BYKHY5STEV | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
519c2c2d-91e8-42fd-b087-72a3296cf7f9,BIYKHYDROGEN5STAIRNOSEGOLDCOAST,ACC-BIYK-BYKHY5STGO,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Goldcoast)",Sold per piece | Supplier SKU: BYKHY5STGO | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
4c6a7fc1-ebf8-4818-9fef-66623b39ae52,BIYKHYDROGEN5STAIRNOSELIBERTY,ACC-BIYK-BYKHY5STLI,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Liberty)",Sold per piece | Supplier SKU: BYKHY5STLI | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
5763c28d-0905-4ea0-871f-a51af5e8e778,BIYKHYDROGEN5STAIRNOSEMORNINGSPLENDOUR,ACC-BIYK-BYKHY5STMS,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Morning Splendour)",Sold per piece | Supplier SKU: BYKHY5STMS | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
3930537e-357a-446c-84b9-eefa66154b0d,BIYKHYDROGEN5STAIRNOSENICKEL,ACC-BIYK-BYKHY5STNI,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Nickel)",Sold per piece | Supplier SKU: BYKHY5STNI | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
6a95ec24-fbb3-4d32-8590-b76e763b4baf,BIYKHYDROGEN5STAIRNOSEOVERCAST,ACC-BIYK-BYKHY5STOV,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Overcast)",Sold per piece | Supplier SKU: BYKHY5STOV | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
37d3de49-2dec-402b-9f25-2e33a84e83eb,BIYKHYDROGEN5STAIRNOSESILKPALACE,ACC-BIYK-BYKHY5STSP,,,,"Biyork - Transition | Stair Nosing | SPC | 94.49"" (Hydrogen 5, Silk Palace)",Sold per piece | Supplier SKU: BYKHY5STSP | MAP price ($/sf): 77.26 | Active: TRUE | Salesperson notes: SIZE 94.49in x 4.33in x 35mm; 6 pcs/ctn.,ACCESSORIES,,,,,,,,37.05,52.05,,,,,Biyork,Biyork,,1,1,Default Tax,,,
90f38ea1-bdc4-4d33-b756-e5519ac65e0c,BIYKHYDROGEN5TMOLDINGCASHMERE,ACC-BIYK-BYKHY5TMCA,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Cashmere)",Sold per piece | Supplier SKU: BYKHY5TMCA | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
5479915b-7f90-49fe-b38f-34f82f1e97d5,BIYKHYDROGEN5TMOLDINGEVEREST,ACC-BIYK-BYKHY5TMEV,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Everest)",Sold per piece | Supplier SKU: BYKHY5TMEV | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
ba387995-37c2-4ac7-800b-bd75e10f76c1,BIYKHYDROGEN5TMOLDINGGOLDCOAST,ACC-BIYK-BYKHY5TMGO,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Goldcoast)",Sold per piece | Supplier SKU: BYKHY5TMGO | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
83b3e07c-e5a8-4638-8784-ffc462e586ae,BIYKHYDROGEN5TMOLDINGLIBERTY,ACC-BIYK-BYKHY5TMLI,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Liberty)",Sold per piece | Supplier SKU: BYKHY5TMLI | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
16f6047b-390d-4635-aaa3-17262b80812e,BIYKHYDROGEN5TMOLDINGMORNINGSPLENDOUR,ACC-BIYK-BYKHY5TMMS,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Morning Splendour)",Sold per piece | Supplier SKU: BYKHY5TMMS | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
3b5f9787-ccb9-475b-9b02-4e6682cbc292,BIYKHYDROGEN5TMOLDINGNICKEL,ACC-BIYK-BYKHY5TMNI,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Nickel)",Sold per piece | Supplier SKU: BYKHY5TMNI | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
5f7ac85b-9561-4fa3-88d0-0178ea21c924,BIYKHYDROGEN5TMOLDINGOVERCAST,ACC-BIYK-BYKHY5TMOV,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Overcast)",Sold per piece | Supplier SKU: BYKHY5TMOV | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
d180aba1-27e9-4450-a10f-184ac8c4d45d,BIYKHYDROGEN5TMOLDINGSILKPALACE,ACC-BIYK-BYKHY5TMSP,,,,"Biyork - Transition | T-Moulding | SPC | 94.49"" (Hydrogen 5, Silk Palace)",Sold per piece | Supplier SKU: BYKHY5TMSP | MAP price ($/sf): 49.7 | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.77in x 7mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
,BIYKHYDROGEN6PLANKANGELICA,,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Angelica) Click | 7"" x 6mm x 60"" - 23.64sf/b",Box size (sf): 23.64 | Supplier SKU: BYKHY6PAN | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10,FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8ae6caeb24,BIYKHYDROGEN6PLANKDUSTY,LVP-BIYK-BYKRCEH50DU,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Dusty) Click | 7"" x 6mm x 60"" - 23.64sf/b","Box size (sf): 23.64 | Supplier SKU: BYKHY6PDU | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10 | Salesperson notes: 7""x48""; infused IXPE underlayment. 2026-09-09: matched on collection+colour only — Biyork re-coded this product (BYKRCEH50DU -> BYKHY6PDU) on the May 22 2026 list. Confirm same product before import.",FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
,BIYKHYDROGEN6PLANKFIREWOOD,,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Firewood) Click | 7"" x 6mm x 60"" - 23.64sf/b",Box size (sf): 23.64 | Supplier SKU: BYKHY6PFI | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10,FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
,BIYKHYDROGEN6PLANKHARVEST,,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Harvest) Click | 7"" x 6mm x 60"" - 23.64sf/b",Box size (sf): 23.64 | Supplier SKU: BYKHY6PHA | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10,FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
62659480-a4c1-4aff-a9b3-83a42e0c9e3b,BIYKHYDROGEN6PLANKLILYCANVAS,LVP-BIYK-BYKHY6HP50LC,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Lily Canvas) Click | 7"" x 6mm x 60"" - 23.64sf/b","Box size (sf): 23.64 | Supplier SKU: BYKHY6PLC | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10 | Salesperson notes: 7""x60""; infused IXPE underlayment. 2026-09-09: matched on collection+colour only — Biyork re-coded this product (BYKHY6HP50LC -> BYKHY6PLC) on the May 22 2026 list. Confirm same product before import.",FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
,BIYKHYDROGEN6PLANKLUSH,,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Lush) Click | 7"" x 6mm x 60"" - 23.64sf/b",Box size (sf): 23.64 | Supplier SKU: BYKHY6PLU | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10,FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
cb25bf27-963a-4c4a-bac8-8fadcab4de32,BIYKHYDROGEN6PLANKMIDDAYSUNRISE,LVP-BIYK-BYKHY6HP50MS,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Midday Sunrise) Click | 7"" x 6mm x 60"" - 23.64sf/b","Box size (sf): 23.64 | Supplier SKU: BYKHY6PMS | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10 | Salesperson notes: 7""x60""; infused IXPE underlayment. 2026-09-09: matched on collection+colour only — Biyork re-coded this product (BYKHY6HP50MS -> BYKHY6PMS) on the May 22 2026 list. Confirm same product before import.",FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8ae6f7b83c,BIYKHYDROGEN6PLANKRAW,LVP-BIYK-BYKRCEH50RA,,,,"BIYKLVP-SPC - Hydrogen 6 Plank (Raw) Click | 7"" x 6mm x 60"" - 23.64sf/b","Box size (sf): 23.64 | Supplier SKU: BYKHY6PRA | Wear layer (mil): 20 | Install method: Float | Locking system: Click | Underpad included: TRUE | Underpad type: IXPE | Certifications: Floorscore | MAP price ($/sf): 5.66 | Last price update: 2026-05-22 | Price last changed by: Manual | Boxes per skid: 45 | Active: TRUE | Waterproof: TRUE | Pet friendly: TRUE | Radiant heat compatible: TRUE | Residential warranty (yrs): 30 | Commercial warranty (yrs): 10 | Salesperson notes: 7""x48""; infused IXPE underlayment. 2026-09-09: matched on collection+colour only — Biyork re-coded this product (BYKRCEH50RA -> BYKHY6PRA) on the May 22 2026 list. Confirm same product before import.",FLOORING / VINYL / SPC,,,,,,,,2.13,3.13,,,,,Biyork,Biyork,,1,1,Default Tax,,,
,BIYKHYDROGEN6PLANKREDUCERANGELICA,,,,,"Biyork - Transition | Reducer | SPC | 94.49"" (Hydrogen 6 Plank, Angelica)",Sold per piece | Supplier SKU: BYKHY6REAN | MAP price ($/sf): 46.89 | Last price update: 2026-05-22 | Price last changed by: Manual | Active: TRUE | Salesperson notes: SIZE 94.49in x 1.69in x 8mm; 20 pcs/ctn.,ACCESSORIES,,,,,,,,23.27,33.27,,,,,Biyork,Biyork,,1,1,Default Tax,,,
