id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
,LEEFENGHERITAGEHILLSRANDOR,ENG-LEEF-0004,,,,"LEEFENG - Heritage Hills American Oak (Randor) | 6.5"" x 19.05mm x RL (up to 6') - 1mm top - 26.49sf/b - Select & Better","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHERITAGEHILLSREDMOND,ENG-LEEF-0002,,,,"LEEFENG - Heritage Hills American Oak (Redmond) | 6.5"" x 19.05mm x RL (up to 6') - 1mm top - 26.49sf/b - Select & Better","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHERITAGEHILLSSANDALE,ENG-LEEF-0001,,,,"LEEFENG - Heritage Hills American Oak (Sandale) | 6.5"" x 19.05mm x RL (up to 6') - 1mm top - 26.49sf/b - Select & Better","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHERITAGEHILLSTERRONA,ENG-LEEF-0005,,,,"LEEFENG - Heritage Hills American Oak (Terrona) | 6.5"" x 19.05mm x RL (up to 6') - 1mm top - 26.49sf/b - Select & Better","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHERITAGEHILLSWARMEMBERWALNUT,ENG-LEEF-0010,,,,"LEEFENG - Heritage Hills Walnut (Warm Ember) | 6.5"" x 19.05mm x RL (up to 6') - 1mm top - 26.49sf/b - Select & Better","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Printed in the American Oak collection but named as WALNUT and priced separately ($4.49 vs $2.99) — Species set to Walnut. Confirm whether this is American Black Walnut; if so Radiant heat compatible must be FALSE per the global rule. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.49,5.49,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDATLANTA,ENG-LEEF-0023,,,,"LEEFENG - Hybrid (Atlanta) | 7.75"" x 19.05mm x RL (up to 6') - 23.98sf/b","Material type: Hardwood plywood | Boxes per skid: 40 | Promo cost ($/sf): 2.55 | Promo end date: 2026-06-30 | Active: TRUE | Box size (sf): 23.98 | Salesperson notes: ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDCHICAGO,ENG-LEEF-0019,,,,"LEEFENG - Hybrid (Chicago) | 7.75"" x 19.05mm x RL (up to 6') - 23.98sf/b","Material type: Hardwood plywood | Boxes per skid: 40 | Active: TRUE | Box size (sf): 23.98 | Salesperson notes: Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDHALIFAX,ENG-LEEF-0022,,,,"LEEFENG - Hybrid (Halifax) | 7.75"" x 19.05mm x RL (up to 6') - 23.98sf/b","Material type: Hardwood plywood | Boxes per skid: 40 | Promo cost ($/sf): 2.55 | Promo end date: 2026-06-30 | Active: TRUE | Box size (sf): 23.98 | Salesperson notes: ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
9b26638b-ffdd-4cfd-98b3-e8025828a6ea,LEEFENGHYBRIDHAVANA,ENG-LEEF-0018,,,,"LEEFENG - Hybrid (Havana) | 7.75"" x 19.05mm x RL (up to 6') - 20.97sf/b","Material type: Hardwood plywood | Boxes per skid: 50 | Active: TRUE | Box size (sf): 20.97 | Salesperson notes: Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDLASVEGAS,ENG-LEEF-0025,,,,"LEEFENG - Hybrid (Las Vegas) | 9.5"" x 19.05mm x RL (up to 8') - 26.08sf/b","Material type: Hardwood plywood | Boxes per skid: 52 | Promo cost ($/sf): 2.55 | Promo end date: 2026-06-30 | Active: TRUE | Box size (sf): 26.08 | Salesperson notes: ON SALE $2.55/sf and no regular price is printed for these specs — Cost set to the SALE price as a placeholder (Sale rule 3). Cost = Promo cost signals the original cost was unavailable. Confirm regular cost with Lee. Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDMONTREAL,ENG-LEEF-0024,,,,"LEEFENG - Hybrid (Montreal) | 9.5"" x 19.05mm x RL (up to 8') - 26.08sf/b","Material type: Hardwood plywood | Boxes per skid: 52 | Promo cost ($/sf): 2.55 | Promo end date: 2026-06-30 | Active: TRUE | Box size (sf): 26.08 | Salesperson notes: ON SALE $2.55/sf and no regular price is printed for these specs — Cost set to the SALE price as a placeholder (Sale rule 3). Cost = Promo cost signals the original cost was unavailable. Confirm regular cost with Lee. Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDNEWYORK,ENG-LEEF-0021,,,,"LEEFENG - Hybrid (New York) | 7.75"" x 19.05mm x RL (up to 6') - 23.98sf/b","Material type: Hardwood plywood | Boxes per skid: 40 | Promo cost ($/sf): 2.55 | Promo end date: 2026-06-30 | Active: TRUE | Box size (sf): 23.98 | Salesperson notes: ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDSANFRANCISCO,ENG-LEEF-0026,,,,"LEEFENG - Hybrid (San Francisco) | 9.5"" x 19.05mm x RL (up to 8') - 26.08sf/b","Material type: Hardwood plywood | Boxes per skid: 52 | Promo cost ($/sf): 2.55 | Promo end date: 2026-06-30 | Active: TRUE | Box size (sf): 26.08 | Salesperson notes: ON SALE $2.55/sf and no regular price is printed for these specs — Cost set to the SALE price as a placeholder (Sale rule 3). Cost = Promo cost signals the original cost was unavailable. Confirm regular cost with Lee. Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
6f9a6963-d9a8-4a44-aeff-e405cdb94eab,LEEFENGHYBRIDTORONTO,ENG-LEEF-0017,,,,"LEEFENG - Hybrid (Toronto) | 7.75"" x 19.05mm x RL (up to 6') - 20.97sf/b","Material type: Hardwood plywood | Boxes per skid: 50 | Active: TRUE | Box size (sf): 20.97 | Salesperson notes: Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGHYBRIDVANCOUVER,ENG-LEEF-0020,,,,"LEEFENG - Hybrid (Vancouver) | 7.75"" x 19.05mm x RL (up to 6') - 23.98sf/b","Material type: Hardwood plywood | Boxes per skid: 40 | Promo cost ($/sf): 2.55 | Promo end date: 2026-06-30 | Active: TRUE | Box size (sf): 23.98 | Salesperson notes: ON SALE $2.55/sf. Cost = $2.99/sf regular price of the same-spec non-SALE colour in this collection (Sale rule 1). Promo end date not printed by Lee; set to 2026-06-30 (last day of the list's month) per the global month-end default. Lee prints the finish only as ""HYBRID FINISHED"" — not a recognised Finish type value; left blank. Veneer thickness not stated. Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGSOLVARAALLURA,ENG-LEEF-0012,,,,"LEEFENG - Solvara European Oak (Allura) | 6.5"" x 19.05mm x RL (up to 4') - 1.2mm top - 26.49sf/b - Select","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGSOLVARABREALEN,ENG-LEEF-0015,,,,"LEEFENG - Solvara European Oak (Brealen) | 6.5"" x 19.05mm x RL (up to 4') - 1.2mm top - 26.49sf/b - Select","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGSOLVARALUMIERE,ENG-LEEF-0011,,,,"LEEFENG - Solvara European Oak (Lumiere) | 6.5"" x 19.05mm x RL (up to 4') - 1.2mm top - 26.49sf/b - Select","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGSOLVARAMIRELLE,ENG-LEEF-0014,,,,"LEEFENG - Solvara European Oak (Mirelle) | 6.5"" x 19.05mm x RL (up to 4') - 1.2mm top - 26.49sf/b - Select","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGSOLVARASOLEN,ENG-LEEF-0013,,,,"LEEFENG - Solvara European Oak (Solen) | 6.5"" x 19.05mm x RL (up to 4') - 1.2mm top - 26.49sf/b - Select","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGSOLVARATHALEN,ENG-LEEF-0016,,,,"LEEFENG - Solvara European Oak (Thalen) | 6.5"" x 19.05mm x RL (up to 4') - 1.2mm top - 26.49sf/b - Select","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 26.49 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.55,3.55,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
,LEEFENGVEN3MMBANFF,ENG-LEEF-0029,,,,"LEEFENG - 3mm Veneer Engineered Oak (Banff) | 6"" x 19.05mm x RL - 3mm top - 28.00sf/b","Material type: Hardwood plywood | Boxes per skid: 44 | Active: TRUE | Box size (sf): 28.00 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.99,4.99,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
446efc91-cbd6-4a9c-a58d-c6d35e9e8744,LEEFENGVEN3MMBARNWOOD,ENG-LEEF-0033,,,,"LEEFENG - 3mm Veneer Engineered Hickory (Barnwood) | 6.5"" x 19.05mm x RL - 3mm top - 27.50sf/b","Material type: Hardwood plywood | Boxes per skid: 39 | Active: TRUE | Box size (sf): 27.50 | Salesperson notes: Install profile, install method and locking system are not stated anywhere on the list — left blank. Lee Flooring price list, list date 2026-06-12; extracted 2026-09-09. COST BASIS UNCONFIRMED: Lee prints one unlabelled price column (PRICE/SQ.FT) with no terms page, no stated discount and no MSRP column. Taken as dealer cost as-is, no multiplier — awaiting Albert's confirmation before import.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.19,5.19,,,,,Lee Flooring,Lee Flooring,,1,1,Default Tax,,,
