SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
TIL-FLDC-0011,Floor & Decor Porcelain — Belinda Gold — 24 x 48 (Matte),,FLOOR & DECOR,,,FLDCTILTILFLDC0011,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Matte,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.4: 'BELINDA GOLD POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0012,Floor & Decor Porcelain — Leez Calcatta Natural — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0012,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.5: 'LEEZ CALCATTA NATURAL POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0013,Floor & Decor Porcelain — Leez Calcatta Natural — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0013,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.5: 'LEEZ CALCATTA NATURAL POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0014,Floor & Decor Porcelain — Leez Calcatta Natural — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0014,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.5: 'LEEZ CALCATTA NATURAL POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0015,Floor & Decor Porcelain — Belinda White — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0015,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.6: 'BELINDA WHITE POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0016,Floor & Decor Porcelain — Belinda White — 12 x 24 (Matte),,FLOOR & DECOR,,,FLDCTILTILFLDC0016,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Matte,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.6: 'BELINDA WHITE POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0017,Floor & Decor Porcelain — Belinda White — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0017,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.6: 'BELINDA WHITE POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0018,Floor & Decor Porcelain — Belinda White — 24 x 24 (Matte),,FLOOR & DECOR,,,FLDCTILTILFLDC0018,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Matte,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.6: 'BELINDA WHITE POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0019,Floor & Decor Porcelain — Belinda White — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0019,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.6: 'BELINDA WHITE POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0020,Floor & Decor Porcelain — Belinda White — 24 x 48 (Matte),,FLOOR & DECOR,,,FLDCTILTILFLDC0020,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Matte,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.6: 'BELINDA WHITE POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0021,Floor & Decor Porcelain — Nolte Gold — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0021,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.7: 'NOLTE GOLD POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0022,Floor & Decor Porcelain — Nolte Gold — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0022,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.7: 'NOLTE GOLD POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0023,Floor & Decor Porcelain — Nolte Gold — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0023,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.7: 'NOLTE GOLD POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0024,Floor & Decor Porcelain — Sanaro Natural — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0024,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.8: 'SANARO NATURAL POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0025,Floor & Decor Porcelain — Sanaro Natural — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0025,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.8: 'SANARO NATURAL POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0026,Floor & Decor Porcelain — Sky Onyx Grey — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0026,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.9: 'SKY ONYX GREY POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0027,Floor & Decor Porcelain — Sky Onyx Grey — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0027,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.9: 'SKY ONYX GREY POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0028,Floor & Decor Porcelain — Sky Onyx Grey — 24 x 24 (Matte),,FLOOR & DECOR,,,FLDCTILTILFLDC0028,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Matte,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.9: 'SKY ONYX GREY POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0029,Floor & Decor Porcelain — Sky Onyx Grey — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0029,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.9: 'SKY ONYX GREY POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0030,Floor & Decor Porcelain — Sky Onyx Grey — 24 x 48 (Matte),,FLOOR & DECOR,,,FLDCTILTILFLDC0030,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Matte,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.9: 'SKY ONYX GREY POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0031,Floor & Decor Porcelain — Agata White — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0031,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.10: 'AGATA WHITE POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0032,Floor & Decor Porcelain — Agata White — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0032,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.10: 'AGATA WHITE POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0033,Floor & Decor Porcelain — Agata White — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0033,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.10: 'AGATA WHITE POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0034,Floor & Decor Porcelain — Pulpis Silver — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0034,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.11: 'PULPIS SILVER POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0035,Floor & Decor Porcelain — Pulpis Silver — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0035,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.11: 'PULPIS SILVER POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0036,Floor & Decor Porcelain — Pulpis Silver — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0036,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.11: 'PULPIS SILVER POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0037,Floor & Decor Porcelain — Picket Grey — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0037,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.12: 'PICKET GREY POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0038,Floor & Decor Porcelain — Picket Grey — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0038,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.12: 'PICKET GREY POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0039,Floor & Decor Porcelain — Simba Black — 24 x 48 (Polished High Gloss),,FLOOR & DECOR,,,FLDCTILTILFLDC0039,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,2.10,4.10,,1.99,,,"Loose $2.10/sf, Skid $1.99/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.13: 'SIMBA BLACK POLISHED', 24 x 48 high gloss. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0040,Floor & Decor Porcelain — Avenue Black — 24 x 48 (Polished High Gloss),,FLOOR & DECOR,,,FLDCTILTILFLDC0040,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,2.10,4.10,,1.99,,,"Loose $2.10/sf, Skid $1.99/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.14: 'AVENUE BLACK POLISHED', 24 x 48 high gloss. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0041,Floor & Decor Porcelain — Ruby Gold — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0041,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.15: 'RUBY GOLD POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0042,Floor & Decor Porcelain — Ruby Gold — 24 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0042,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.15: 'RUBY GOLD POLISHED', 24 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0043,Floor & Decor Porcelain — Lilac Navy — 24 x 48 (Polished High Gloss),,FLOOR & DECOR,,,FLDCTILTILFLDC0043,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.16: 'LILAC NAVY POLISHED', 24 x 48 high gloss. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0044,Floor & Decor Porcelain — Circle Satuario — 12 x 24 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0044,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,12,"24""",,,,,,Polished,,,,,,,,,,,1.69,3.69,,1.59,,,"Loose $1.69/sf, Skid $1.59/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.17: 'CIRCLE SATUARIO POLISHED', 12 x 24. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
TIL-FLDC-0045,Floor & Decor Porcelain — Circle Satuario — 24 x 48 (Polished),,FLOOR & DECOR,,,FLDCTILTILFLDC0045,Porcelain Tile Collection,Flooring,Tile / Stone,Porcelain,,,,,24,"48""",,,,,,Polished,,,,,,,,,,,1.99,3.99,,1.89,,,"Loose $1.99/sf, Skid $1.89/sf, plus HST (PL-47, effective 2025-01-03)",2026-09-24,Cowork,16,,,,,TRUE,,,,,,,,"Brochure p.17: 'CIRCLE SATUARIO POLISHED', 24 x 48. Box size 16 sf/b per Albert 2026-09-24 (not printed).",,,new
