id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
73032a69-1f9c-49eb-b525-2fe0e5dd3e18,VIZNLAM143CYPRESS,LAM-VIZN-LV325,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Cypress) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b",,LAMINATE,,,,,,,,1.89,2.89,,,,,,VIZION,,1,,,,,,,
30453882-2acc-4d47-bef6-18e6f9d38652,VIZNLAM143ALTA,LAM-VIZN-LV326,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Alta) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b",,LAMINATE,,,,,,,,1.89,2.89,,,,,,VIZION,,1,,,,,,,
39e8c81d-5286-44b3-a85e-9eda7f944bca,VIZNLAM143TAHOE,LAM-VIZN-LV327,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Tahoe) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b",,LAMINATE,,,,,,,,1.89,2.89,,,,,,VIZION,,1,,,,,,,
37f2af04-c0f2-484c-9bde-704257d29b4f,VIZNLAM143ZERMATT,LAM-VIZN-LV328,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Zermatt) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b",,LAMINATE,,,,,,,,1.89,2.89,,,,,,VIZION,,1,,,,,,,
271a7b23-8f47-4efb-b07a-392344b3ec9f,VIZNLAM143STMORITZ,LAM-VIZN-LV329,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (St. Moritz) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b",,LAMINATE,,,,,,,,1.89,2.89,,,,,,VIZION,,1,,,,,,,
e47dbc49-93f1-4ad1-9ea8-7e989bb962b5,VIZNLAM143REVELSTOKE,LAM-VIZN-LV330,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Revelstoke) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b",,LAMINATE,,,,,,,,1.89,2.89,,,,,,VIZION,,1,,,,,,,
75e52a62-6c45-4522-b128-c11c6199df20,VIZNLVP7YELLOWSTONE,LVP-VIZN-V7010,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Yellowstone) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,1.69,2.69,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
210949d2-0702-45cd-a2dc-abe770257414,VIZNLVP7BRYCE,LVP-VIZN-V7011,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Bryce) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,1.69,2.69,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
dfe57415-ba75-4b98-a0ee-a99af79d62aa,VIZNLVP7CANYON,LVP-VIZN-V7012,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Canyon) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,1.69,2.69,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
3d427e85-9217-4520-8c0d-05b67c796fba,VIZNLVP8AULAVIK,LVP-VIZN-V8009,,,,"VIZNLVP-SPC - Marvelous 8MM Luxury Vinyl (Aulavik) | 7.2"" x 8mm x 60.8"" - 21.31sf/b","Material type: SPC core | Boxes per skid: 45 | Waterproof: TRUE | Box size (sf): 21.31 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,1.89,2.89,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
8af9d8e5-e075-43f5-b5cc-3642b184a546,VIZNLVP8GLACIER,LVP-VIZN-V8010,,,,"VIZNLVP-SPC - Marvelous 8MM Luxury Vinyl (Glacier) | 7.2"" x 8mm x 60.8"" - 21.31sf/b","Material type: SPC core | Boxes per skid: 45 | Waterproof: TRUE | Box size (sf): 21.31 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,1.89,2.89,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
14f2b1d7-825d-4bfc-b399-41dae1e19f66,VIZNLVP8JASPER,LVP-VIZN-V8011,,,,"VIZNLVP-SPC - Marvelous 8MM Luxury Vinyl (Jasper) | 7.2"" x 8mm x 60.8"" - 21.31sf/b","Material type: SPC core | Boxes per skid: 45 | Waterproof: TRUE | Box size (sf): 21.31 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,1.89,2.89,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
fc87a87b-82c0-4b2a-95bf-0f1ff09b090b,VIZNLVP8RIDING,LVP-VIZN-V8012,,,,"VIZNLVP-SPC - Marvelous 8MM Luxury Vinyl (Riding) | 7.2"" x 8mm x 60.8"" - 21.31sf/b","Material type: SPC core | Boxes per skid: 45 | Waterproof: TRUE | Box size (sf): 21.31 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,1.89,2.89,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
4c8a7b44-4969-4428-b56a-172368d00b42,VIZNLVP9SORRENTO,LVP-VIZN-V9001,,,,"VIZNLVP-SPC - Prestige 9MM Luxury Vinyl (Sorrento) | 7.2"" x 9mm x 60"" - 18.25sf/b","Material type: SPC core | Boxes per skid: 60 | Waterproof: TRUE | Box size (sf): 18.25 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. New collection (Prestige 9MM Luxury Vinyl), first appears on the 2026-08-01 list. Core not stated — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,2.29,3.29,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
52826aba-9396-4970-a48a-2a9b5acadf91,VIZNLVP9CAPRI,LVP-VIZN-V9002,,,,"VIZNLVP-SPC - Prestige 9MM Luxury Vinyl (Capri) | 7.2"" x 9mm x 60"" - 18.25sf/b","Material type: SPC core | Boxes per skid: 60 | Waterproof: TRUE | Box size (sf): 18.25 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. New collection (Prestige 9MM Luxury Vinyl), first appears on the 2026-08-01 list. Core not stated — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,2.29,3.29,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
56a9687f-9847-49f1-819f-3a98ae008f89,VIZNLVP9MADEIRA,LVP-VIZN-V9003,,,,"VIZNLVP-SPC - Prestige 9MM Luxury Vinyl (Madeira) | 7.2"" x 9mm x 60"" - 18.25sf/b","Material type: SPC core | Boxes per skid: 60 | Waterproof: TRUE | Box size (sf): 18.25 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. New collection (Prestige 9MM Luxury Vinyl), first appears on the 2026-08-01 list. Core not stated — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,2.29,3.29,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
cc3d50b1-d9b0-4a72-8346-34be3c979f65,VIZNLVP9CANNES,LVP-VIZN-V9004,,,,"VIZNLVP-SPC - Prestige 9MM Luxury Vinyl (Cannes) | 7.2"" x 9mm x 60"" - 18.25sf/b","Material type: SPC core | Boxes per skid: 60 | Waterproof: TRUE | Box size (sf): 18.25 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. New collection (Prestige 9MM Luxury Vinyl), first appears on the 2026-08-01 list. Core not stated — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,2.29,3.29,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
d60fd082-8b38-43c2-af94-e1b0cd433b31,VIZNLVP9AMALFI,LVP-VIZN-V9005,,,,"VIZNLVP-SPC - Prestige 9MM Luxury Vinyl (Amalfi) | 7.2"" x 9mm x 60"" - 18.25sf/b","Material type: SPC core | Boxes per skid: 60 | Waterproof: TRUE | Box size (sf): 18.25 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. New collection (Prestige 9MM Luxury Vinyl), first appears on the 2026-08-01 list. Core not stated — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",SPC,,,,,,,,2.29,3.29,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
d002c62d-5853-44c3-997c-e27e89a3b5c9,VIZNLVPLL5KITSILANO,LVP-VIZN-VL505,,,,"VIZNLVP-LL - Marvelous 5MM Loose Lay (Kitsilano) | 9.14"" x 5mm x 60.32"" - 30.61sf/b","Material type: Loose-lay vinyl | Install method: Loose lay | Boxes per skid: 40 | Waterproof: TRUE | Box size (sf): 30.61 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Loose lay stated on the price list. Wear layer not published by Vizion.",LOOSE LAY,,,,,,,,2.39,3.39,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
b2cb38dc-2e75-4c4e-a5f9-c8ecbf9cbbf4,VIZNLVPLL5ARBUTUS,LVP-VIZN-VL506,,,,"VIZNLVP-LL - Marvelous 5MM Loose Lay (Arbutus) | 9.14"" x 5mm x 60.32"" - 30.61sf/b","Material type: Loose-lay vinyl | Install method: Loose lay | Boxes per skid: 40 | Waterproof: TRUE | Box size (sf): 30.61 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Loose lay stated on the price list. Wear layer not published by Vizion.",LOOSE LAY,,,,,,,,2.39,3.39,,,,,Vizion,VIZION,,1,1,Default Tax,,,,,
f07b8977-f03e-42f3-9ab8-d30950847612,VIZNACCSTAIRNOSINGSPC35X110X2400MM,ACC-VIZN-0001,,,,Vizion - Transition | Stair Nosing | SPC | 35 x 110 x 2400 mm,,ACCESSORIES,,,,,,,,25.00,40.00,,,,,,VIZION,,1,,,,,,,
a673f8b9-a480-4832-a185-f0dd36c12cbf,VIZNACCSTAIRNOSINGSPC120X40X1545MM,ACC-VIZN-0002,,,,Vizion - Transition | Stair Nosing | SPC | 120 x 40 x 1545 mm,,ACCESSORIES,,,,,,,,20.00,35.00,,,,,,VIZION,,1,,,,,,,
2d17234b-e924-4cf2-8217-ec9be5a3ac06,VIZNACCREDUCERSPC8X45X2400MM,ACC-VIZN-0003,,,,Vizion - Transition | Reducer | SPC | 8 x 45 x 2400 mm,,ACCESSORIES,,,,,,,,12.00,22.00,,,,,,VIZION,,1,,,,,,,
a30165fd-38ee-4150-a74c-c1c7380b8974,VIZNACCTMOULDINGSPC8X45X2400MM,ACC-VIZN-0004,,,,Vizion - Transition | T-Moulding | SPC | 8 x 45 x 2400 mm,,ACCESSORIES,,,,,,,,12.00,22.00,,,,,,VIZION,,1,,,,,,,
bdd2488b-b011-423b-945d-93ab755b3b22,VIZNACCSTAIRBOARDSPC1200X300X30MM,ACC-VIZN-0005,,,,Vizion - Stair | Stair Board | SPC | 1200 x 300 x 30 mm,,ACCESSORIES,,,,,,,,49.00,64.00,,,,,,VIZION,,1,,,,,,,
b5234365-93f5-4a26-9218-2cf7a924c175,VIZNACCSTAIRNOSINGLAMINATE143MM15X45X2400MM,ACC-VIZN-0006,,,,Vizion - Transition | Stair Nosing | Laminate 14.3mm | 15 x 45 x 2400 mm,,ACCESSORIES,,,,,,,,15.00,30.00,,,,,,VIZION,,1,,,,,,,
dbfea2c3-b264-442b-91e0-0d132bcede04,VIZNACCREDUCERLAMINATE143MM15X45X2400MM,ACC-VIZN-0007,,,,Vizion - Transition | Reducer | Laminate 14.3mm | 15 x 45 x 2400 mm,,ACCESSORIES,,,,,,,,8.00,18.00,,,,,,VIZION,,1,,,,,,,
406eadce-cfe2-4814-b93f-2dbda6b6fcea,VIZNACCTMOULDINGLAMINATE143MM12X45X2400MM,ACC-VIZN-0008,,,,Vizion - Transition | T-Moulding | Laminate 14.3mm | 12 x 45 x 2400 mm,,ACCESSORIES,,,,,,,,8.00,18.00,,,,,,VIZION,,1,,,,,,,
97947d7a-c22b-4d4f-896b-d573ad40c7a2,VIZNACCREDUCERLAMINATE123MM15X45X2400MM,ACC-VIZN-0009,,,,Vizion - Transition | Reducer | Laminate 12.3mm | 15 x 45 x 2400 mm,,ACCESSORIES,,,,,,,,12.00,22.00,,,,,,VIZION,,1,,,,,,,
