id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
,WEISLVP812HANALEI,LVP-WEIS-0015,,,,"WEISLVP-SPC - 8mm Vinyl Plank 12 mil (Hanalei) | 7"" x 8mm x 60"" - 17.91sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 17.91 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 6mm core + 2mm attached underpad = 8mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Marked * on the list, meaning a Stairboard Set is available in this colour ($35/pc) -- the asterisk is NOT a stock marker. 47 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP712REEF,LVP-WEIS-0006,,,,"WEISLVP-SPC - 7mm Vinyl Plank 12 mil (Reef) | 7"" x 7mm x 48"" - 21.63sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 21.63 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 5mm core + 2mm attached underpad = 7mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Marked * on the list, meaning a Stairboard Set is available in this colour ($35/pc) -- the asterisk is NOT a stock marker. 48 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.39,2.39,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP812TRUNKBAY,LVP-WEIS-0017,,,,"WEISLVP-SPC - 8mm Vinyl Plank 12 mil (Trunk Bay) | 7"" x 8mm x 60"" - 17.91sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 17.91 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 6mm core + 2mm attached underpad = 8mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Not marked * -- no Stairboard Set listed for this colour. 47 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLAMPREMIERSAUVAGE,LAM-WEIS-0003,,,,"WEISLAM - Premier (Sauvage) | 7"" x 12mm x 48"" - 20.81sf/b","Material type: HDF core | Finish type: Matte | AC rating: AC4 | Box size (sf): 20.81 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 45 lb/box printed on the list; no box-weight field in the schema. Weiss states no locking system or install profile for the laminate -- left blank rather than inferred. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / LAMINATE,,,,,,,,1.29,2.29,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG65HICKORY12PUREHICKORY,ENG-WEIS-0020,,,,"WEISENG - 6.5"" 1.2mm Hickory Veneer (Pure Hickory) T&G | 6.5"" x 19.05mm x RL - 1.2mm top - 26.49sf/b","Material type: Hardwood plywood | Box size (sf): 26.49 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. Weiss prints NO grade and NO finish for this veneer block -- both left blank rather than inherited from the oak block that shares its $3.39 price cell. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.39,4.39,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP812BORA,LVP-WEIS-0013,,,,"WEISLVP-SPC - 8mm Vinyl Plank 12 mil (Bora) | 7"" x 8mm x 60"" - 17.91sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 17.91 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 6mm core + 2mm attached underpad = 8mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Marked * on the list, meaning a Stairboard Set is available in this colour ($35/pc) -- the asterisk is NOT a stock marker. 47 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG65ASH12OATMEAL,ENG-WEIS-0002,,,,"WEISENG - 6.5"" 1.2mm Ash Veneer (Oatmeal) T&G | 6.5"" x 19.05mm x RL - 1.2mm top - 26.49sf/b - Character","Material type: Hardwood plywood | Finish type: Wire brushed | Box size (sf): 26.49 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.89,3.89,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISACCVINYLSTAIRNOSING,ACC-WEIS-0003,,,,Weiss - Transition | Stair Nosing | SPC,"Material type: SPC core | Sold per piece | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. Cost/unit is PER PIECE. Printed as 'Stairnose' on the list. Available in colours matching 6mm, 7mm and 8mm floors. Retail = Cost + $15 per the cross-supplier accessory markup standard. No length stated. Weiss price list valid from Aug 1 2026.",ACCESSORIES,,,,,,,,25,40,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP612HAVENEST,LVP-WEIS-0002,,,,"WEISLVP-SPC - 6mm Vinyl Plank 12 mil (Havenest) | 7"" x 6mm x 60"" - 24.02sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 24.02 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 4.5mm core + 1.5mm attached underpad = 6mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Not marked * -- no Stairboard Set listed for this colour. 47 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.29,2.29,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP812COPACABANA,LVP-WEIS-0014,,,,"WEISLVP-SPC - 8mm Vinyl Plank 12 mil (Copacabana) | 7"" x 8mm x 60"" - 17.91sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 17.91 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 6mm core + 2mm attached underpad = 8mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Marked * on the list, meaning a Stairboard Set is available in this colour ($35/pc) -- the asterisk is NOT a stock marker. 47 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG75OAK2PENNY,ENG-WEIS-0031,,,,"WEISENG - 7.5"" 2mm Oak Veneer (Penny) T&G | 7.5"" x 19.05mm x RL - 2mm top - 23.7sf/b - Select","Material type: Hardwood plywood | Finish type: Wire brushed | Box size (sf): 23.7 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 57 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP720VEGA,LVP-WEIS-0012,,,,"WEISLVP-SPC - 7mm Vinyl Plank 20 mil (Vega) | 7"" x 7mm x 48"" - 16.83sf/b","Material type: SPC core | Finish type: Painted bevel | Wear layer (mil): 20 | Waterproof: TRUE | Pet friendly: TRUE | Box size (sf): 16.83 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 5.5mm core + 1.5mm attached underpad = 7mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Marked * on the list, meaning a Stairboard Set is available in this colour ($35/pc) -- the asterisk is NOT a stock marker. 41 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.59,2.59,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG65ASH12WARWICK,ENG-WEIS-0004,,,,"WEISENG - 6.5"" 1.2mm Ash Veneer (Warwick) T&G | 6.5"" x 19.05mm x RL - 1.2mm top - 26.49sf/b - Character","Material type: Hardwood plywood | Finish type: Wire brushed | Box size (sf): 26.49 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.89,3.89,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG65HICKORY12WALNUT,ENG-WEIS-0021,,,,"WEISENG - 6.5"" 1.2mm Hickory Veneer (Walnut) T&G | 6.5"" x 19.05mm x RL - 1.2mm top - 26.49sf/b","Material type: Hardwood plywood | Box size (sf): 26.49 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. Weiss prints NO grade and NO finish for this veneer block -- both left blank rather than inherited from the oak block that shares its $3.39 price cell. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.39,4.39,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP712FOG,LVP-WEIS-0005,,,,"WEISLVP-SPC - 7mm Vinyl Plank 12 mil (Fog) | 7"" x 7mm x 48"" - 21.63sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 21.63 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 5mm core + 2mm attached underpad = 7mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Marked * on the list, meaning a Stairboard Set is available in this colour ($35/pc) -- the asterisk is NOT a stock marker. 48 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.39,2.39,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG75OAK2CREAM,ENG-WEIS-0030,,,,"WEISENG - 7.5"" 2mm Oak Veneer (Cream) T&G | 7.5"" x 19.05mm x RL - 2mm top - 23.7sf/b - Select","Material type: Hardwood plywood | Finish type: Wire brushed | Box size (sf): 23.7 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 57 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG65ASH12BISTRO,ENG-WEIS-0001,,,,"WEISENG - 6.5"" 1.2mm Ash Veneer (Bistro) T&G | 6.5"" x 19.05mm x RL - 1.2mm top - 26.49sf/b - Character","Material type: Hardwood plywood | Finish type: Wire brushed | Box size (sf): 26.49 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.89,3.89,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG65OAK2AURORA,ENG-WEIS-0026,,,,"WEISENG - 6.5"" 2mm Oak Veneer (Aurora) T&G | 6.5"" x 19.05mm x RL - 2mm top - 26.49sf/b - Select & Better","Material type: Hardwood plywood | Finish type: Wire brushed | Box size (sf): 26.49 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.19,5.19,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISENG65MAPLE12ORIGINALMAPLE,ENG-WEIS-0019,,,,"WEISENG - 6.5"" 1.2mm Maple Veneer (Original Maple) T&G | 6.5"" x 19.05mm x RL - 1.2mm top - 26.49sf/b","Material type: Hardwood plywood | Box size (sf): 26.49 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. Weiss prints NO grade and NO finish for this veneer block -- both left blank rather than inherited from the oak block that shares its $3.39 price cell. 62 lb/box printed on the list; the schema has no box-weight field (Weight per piece is tile/stone only), so it is recorded here. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.39,4.39,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
,WEISLVP812SIESTA,LVP-WEIS-0016,,,,"WEISLVP-SPC - 8mm Vinyl Plank 12 mil (Siesta) | 7"" x 8mm x 60"" - 17.91sf/b","Material type: SPC core | Wear layer (mil): 12 | Waterproof: TRUE | Box size (sf): 17.91 | Salesperson notes: Cost basis CONFIRMED 2026-09-10 by Albert: the list's single 'Price / SF' column is Titan's dealer cost, no multiplier. 6mm core + 2mm attached underpad = 8mm total, which matches the 6mm/7mm/8mm trim sizes on the accessory table. Core construction not stated; rigid vinyl defaults to SPC per the global rule. Underpad material not named; IXPE assumed -- verify with Weiss. Marked * on the list, meaning a Stairboard Set is available in this colour ($35/pc) -- the asterisk is NOT a stock marker. 47 lb/box printed on the list; no box-weight field in the schema. The list's legend marks low stock by printing a colour in RED; verified against the PDF's character colours that NO colour name on any page is red, so Stock status is blank throughout. Weiss price list valid from Aug 1 2026.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Weiss,Weiss,,1,1,Default Tax,,,,,
