id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
,OAKENG748INDYSELECTBETTER4,ENG-OAKL-0011,,,,"OAKENG - European Oak 3-Ply 7 Series (Indy) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Indy | Volume pricing notes: Oakel single printed price $4.39/sf -- no volume tiers on this sheet. | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.39,5.39,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
,OAKENG748LAMENSELECTBETTER5,ENG-OAKL-0012,,,,"OAKENG - European Oak 3-Ply 7 Series (La Men) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: La Men | Volume pricing notes: Oakel single printed price $4.39/sf -- no volume tiers on this sheet. | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.39,5.39,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
,OAKENG748MOCHASELECT6,ENG-OAKL-0013,,,,"OAKENG - European Oak 3-Ply 7 Series (Mocha) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Mocha | Volume pricing notes: Oakel single printed price $4.29/sf -- no volume tiers on this sheet. | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.29,5.29,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
,OAKENG748MONACOSELECTBETTER7,ENG-OAKL-0014,,,,"OAKENG - European Oak 3-Ply 7 Series (Monaco) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Monaco | Volume pricing notes: Oakel single printed price $4.39/sf -- no volume tiers on this sheet. | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.39,5.39,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
054d9d72-318e-433a-abd3-682fc5555795,oakeng---7-series---collection-a---european-oak-natural---oakeeonat13--ab---183mm-x190xrl---2332sfb,ENG-OAKL-0015,,,,"OAKENG - European Oak 3-Ply 7 Series (Natural) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Natural | Volume pricing notes: Oakel single printed price $4.59/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Nat.1.3 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.59,5.59,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
8bb57334-d5ac-4203-b8bf-f9e230d49eee,oakeng---7-series---collection-a---european-oak-natural---oakeeonat14--abc---183mm-x190xrl---2332sfb,ENG-OAKL-0016,,,,"OAKENG - European Oak 3-Ply 7 Series (Natural) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Natural | Volume pricing notes: Oakel single printed price $4.19/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Nat.1.4 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.19,5.19,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
b2f4f5b0-0d4a-4dd3-9f79-e206f980aae7,oakeng---7-series---collection-a---european-oak-natural---oakeeonat15--abcd---183mm-x190xrl---2332sfb,ENG-OAKL-0017,,,,"OAKENG - European Oak 3-Ply 7 Series (Natural) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Character","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Natural | Volume pricing notes: Oakel single printed price $3.49/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Nat.1.5 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.49,4.49,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
,OAKENG748NUESELECT8,ENG-OAKL-0018,,,,"OAKENG - European Oak 3-Ply 7 Series (Nue) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Nue | Volume pricing notes: Oakel single printed price $4.39/sf -- no volume tiers on this sheet. | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.39,5.39,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
,OAKENG748NURBURGRINGSELECTBETTER9,ENG-OAKL-0019,,,,"OAKENG - European Oak 3-Ply 7 Series (Nurburgring) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Nurburgring | Volume pricing notes: Oakel single printed price $4.39/sf -- no volume tiers on this sheet. | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.39,5.39,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
4ff8a395-280d-4d7e-8b49-95d1b03d0152,oakeng---7-series---collection-a---european-oak-paradise---oakeeopar1--ab---183mm-x190xrl---2332sfb,ENG-OAKL-0020,,,,"OAKENG - European Oak 3-Ply 7 Series (Paradise) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Paradise | Volume pricing notes: Oakel single printed price $5.39/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Par.1 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,5.39,6.39,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
2169caa9-e8e9-48e8-b4fb-3951e6d3804e,oakeng---7-series---collection-a---european-oak-paradise---oakeeopar11--abc---183mm-x190xrl---2332sfb,ENG-OAKL-0021,,,,"OAKENG - European Oak 3-Ply 7 Series (Paradise) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Paradise | Volume pricing notes: Oakel single printed price $4.69/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Par.1.1 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.69,5.69,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
c028f2e2-2c70-49f1-838d-0ae81b66d752,oakeng---7-series---collection-b---european-oak-portobello---oakeeopor1--abc---183mm-x190xrl---2332sfb,ENG-OAKL-0022,,,,"OAKENG - European Oak 3-Ply 7 Series (Portobello) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Portobello | Volume pricing notes: Oakel single printed price $4.29/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Por.1 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.29,5.29,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
264e8243-75f0-4705-9c24-0cbb94788c9f,oakeng---7-series---collection-b---european-oak-snowflake---oakeeosno11--abc---183mm-x190xrl---2332sfb,ENG-OAKL-0023,,,,"OAKENG - European Oak 3-Ply 7 Series (Snowflake) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Snowflake | Volume pricing notes: Oakel single printed price $2.89/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Sno.1.1 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.89,3.89,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
,OAKENG748SPASELECTBETTER10,ENG-OAKL-0024,,,,"OAKENG - European Oak 3-Ply 7 Series (Spa) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Spa | Volume pricing notes: Oakel single printed price $4.09/sf -- no volume tiers on this sheet. | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.09,5.09,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
40c0d452-a0b8-47e9-84c3-039bcc81b5c8,oakeng---7-series---collection-b---european-oak-tofino---oakeeotof11--abc---183mm-x190xrl---2332sfb,ENG-OAKL-0025,,,,"OAKENG - European Oak 3-Ply 7 Series (Tofino) | 7.48"" x 18mm x RL - 3mm top - 23.32sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Tofino | Volume pricing notes: Oakel single printed price $4.09/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Tof.1.1 | Box size (sf): 23.32 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.09,5.09,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
ad1233b1-e6b8-4c9e-a7b2-78ce1c623666,oakeng---6-series---collection-b---european-oak-camel---oakeeocam1--abc---183mm-x150xrl---1841sfb,ENG-OAKL-0026,,,,"OAKENG - European Oak Multi-Ply 6 Series (Camel) | 5.91"" x 18mm x RL - 3mm top - 18.41sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Camel | Volume pricing notes: Oakel single printed price $2.99/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Cam.1 | Box size (sf): 18.41 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
37900d20-dce9-4c98-a709-6e25d9a6ecf0,oakeng---6-series---collection-b---european-oak-driftwood---oakeeodri1--ab---183mm-x150xrl---1841sfb,ENG-OAKL-0027,,,,"OAKENG - European Oak Multi-Ply 6 Series (Driftwood) | 5.91"" x 18mm x RL - 3mm top - 18.41sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Driftwood | Volume pricing notes: Oakel single printed price $3.59/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Dri.1 | Box size (sf): 18.41 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
8b8d7398-bd22-4426-8ebf-c266096e001f,oakeng---6-series---collection-b---european-oak-driftwood---oakeeodri11--abc---183mm-x150xrl---1841sfb,ENG-OAKL-0028,,,,"OAKENG - European Oak Multi-Ply 6 Series (Driftwood) | 5.91"" x 18mm x RL - 3mm top - 18.41sf/b - Select","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Driftwood | Volume pricing notes: Oakel single printed price $3.09/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.Dri.1.1 | Box size (sf): 18.41 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.09,4.09,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
61f830fb-9206-4f3a-93ca-690984b18588,oakeng---6-series---collection-b---european-oak-fortino---oakeeofor1--ab---183mm-x150xrl---1841sfb,ENG-OAKL-0029,,,,"OAKENG - European Oak Multi-Ply 6 Series (Fortino) | 5.91"" x 18mm x RL - 3mm top - 18.41sf/b - Select & Better","Material type: Hardwood plywood | Species: European Oak | Colour / tone: Fortino | Volume pricing notes: Oakel single printed price $3.59/sf -- no volume tiers on this sheet. | LS Match notes: Matched LS sku OAK.E.EO.For.1 | Box size (sf): 18.41 | Salesperson notes: Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy). | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.59,4.59,,,,,Oakel,Oakel,,1,1,Default Tax,,,,,
