id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
,VIZNLVP8THOUSANDISLAND,LVP-VIZN-V8005,,,,"VIZNLVP-SPC - Marvelous 8MM Luxury Vinyl (Thousand Island) | 7.2"" x 8mm x 60.8"" - 21.31sf/b","Material type: SPC core | Boxes per skid: 45 | Waterproof: TRUE | Box size (sf): 21.31 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",FLOORING / VINYL / SPC,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM123VOLGA,LAM-VIZN-LV223,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (12.3mm) (Volga) | 7.7"" x 12.3mm x 48"" - 20.48sf/b","Material type: Water-Resistant Core | Boxes per skid: 50 | Box size (sf): 20.48 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 14.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM123CONGO,LAM-VIZN-LV227,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (12.3mm) (Congo) | 7.7"" x 12.3mm x 48"" - 20.48sf/b","Material type: Water-Resistant Core | Boxes per skid: 50 | Box size (sf): 20.48 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 14.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVP7YOSEMITE,LVP-VIZN-V7005,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Yosemite) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNACCREDUCERLAMINATE123MM15X45X2400MM,ACC-VIZN-0009,,,,Vizion - Transition | Reducer | Laminate 12.3mm | 15 x 45 x 2400 mm,"Sold per piece | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Priced per piece (Stair Board per set). Printed dimensions 15 x 45 x 2400 mm. Retail = Cost + $10 per the cross-supplier accessory markup standard. Trim material not stated by Vizion. PRICE CONFLICT — the price list prints this same part at two different prices in the 14.3mm section ($8.00) and the 12.3mm section ($12.00) with identical dimensions. Both rows kept so neither price is lost; merge to one SKU if Vizion confirms it is one part.",ACCESSORIES,,,,,,,,12,22,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVPLL5ROBSON,LVP-VIZN-VL503,,,,"VIZNLVP-LL - Marvelous 5MM Loose Lay (Robson) | 9.14"" x 5mm x 60.32"" - 30.61sf/b","Material type: Loose-lay vinyl | Install method: Loose lay | Boxes per skid: 40 | Waterproof: TRUE | Box size (sf): 30.61 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Loose lay stated on the price list. Wear layer not published by Vizion.",FLOORING / VINYL / LOOSE LAY,,,,,,,,2.39,3.39,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVP7SAGUARO,LVP-VIZN-V7007,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Saguaro) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM143TAHOE,LAM-VIZN-LV327,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Tahoe) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b","Material type: Water-Resistant Core | Boxes per skid: 55 | Box size (sf): 19.28 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 12.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVP7ACADIA,LVP-VIZN-V7001,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Acadia) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM143CYPRESS,LAM-VIZN-LV325,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Cypress) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b","Material type: Water-Resistant Core | Boxes per skid: 55 | Box size (sf): 19.28 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 12.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVPLL5DUNBAR,LVP-VIZN-VL504,,,,"VIZNLVP-LL - Marvelous 5MM Loose Lay (Dunbar) | 9.14"" x 5mm x 60.32"" - 30.61sf/b","Material type: Loose-lay vinyl | Install method: Loose lay | Boxes per skid: 40 | Waterproof: TRUE | Box size (sf): 30.61 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Loose lay stated on the price list. Wear layer not published by Vizion.",FLOORING / VINYL / LOOSE LAY,,,,,,,,2.39,3.39,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM143REVELSTOKE,LAM-VIZN-LV330,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Revelstoke) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b","Material type: Water-Resistant Core | Boxes per skid: 55 | Box size (sf): 19.28 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 12.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNACCREDUCERSPC8X45X2400MM,ACC-VIZN-0003,,,,Vizion - Transition | Reducer | SPC | 8 x 45 x 2400 mm,"Material type: SPC core | Sold per piece | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Priced per piece (Stair Board per set). Printed dimensions 8 x 45 x 2400 mm. Retail = Cost + $10 per the cross-supplier accessory markup standard. Trim material not stated by Vizion. Listed under both the Marvelous 7MM and 8MM vinyl sections at the same price.",ACCESSORIES,,,,,,,,12,22,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM123NILE,LAM-VIZN-LV221,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (12.3mm) (Nile) | 7.7"" x 12.3mm x 48"" - 20.48sf/b","Material type: Water-Resistant Core | Boxes per skid: 50 | Box size (sf): 20.48 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 14.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM123MURRAY,LAM-VIZN-LV229,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (12.3mm) (Murray) | 7.7"" x 12.3mm x 48"" - 20.48sf/b","Material type: Water-Resistant Core | Boxes per skid: 50 | Box size (sf): 20.48 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 14.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVP7GRANDTETON,LVP-VIZN-V7009,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Grand Teton) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM143WHISTLER,LAM-VIZN-LV321,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Whistler) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b","Material type: Water-Resistant Core | Boxes per skid: 55 | Box size (sf): 19.28 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 12.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM123MEKONG,LAM-VIZN-LV226,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (12.3mm) (Mekong) | 7.7"" x 12.3mm x 48"" - 20.48sf/b","Material type: Water-Resistant Core | Boxes per skid: 50 | Box size (sf): 20.48 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 14.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM123YANGTZE,LAM-VIZN-LV222,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (12.3mm) (Yangtze) | 7.7"" x 12.3mm x 48"" - 20.48sf/b","Material type: Water-Resistant Core | Boxes per skid: 50 | Box size (sf): 20.48 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 14.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM143ALTA,LAM-VIZN-LV326,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Alta) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b","Material type: Water-Resistant Core | Boxes per skid: 55 | Box size (sf): 19.28 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 12.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM143ZERMATT,LAM-VIZN-LV328,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Zermatt) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b","Material type: Water-Resistant Core | Boxes per skid: 55 | Box size (sf): 19.28 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 12.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNACCSTAIRNOSINGLAMINATE143MM15X45X2400MM,ACC-VIZN-0006,,,,Vizion - Transition | Stair Nosing | Laminate 14.3mm | 15 x 45 x 2400 mm,"Sold per piece | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Priced per piece (Stair Board per set). Printed dimensions 15 x 45 x 2400 mm. Retail = Cost + $15 per the cross-supplier accessory markup standard. Trim material not stated by Vizion. Printed as ""Flush nosing"". Listed only in the 14.3mm laminate section.",ACCESSORIES,,,,,,,,15,30,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNACCTMOULDINGSPC8X45X2400MM,ACC-VIZN-0004,,,,Vizion - Transition | T-Moulding | SPC | 8 x 45 x 2400 mm,"Material type: SPC core | Sold per piece | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Priced per piece (Stair Board per set). Printed dimensions 8 x 45 x 2400 mm. Retail = Cost + $10 per the cross-supplier accessory markup standard. Trim material not stated by Vizion. Listed under both the Marvelous 7MM and 8MM vinyl sections at the same price.",ACCESSORIES,,,,,,,,12,22,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNACCSTAIRNOSINGSPC35X110X2400MM,ACC-VIZN-0001,,,,Vizion - Transition | Stair Nosing | SPC | 35 x 110 x 2400 mm,"Material type: SPC core | Sold per piece | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Priced per piece (Stair Board per set). Printed dimensions 35 x 110 x 2400 mm. Retail = Cost + $15 per the cross-supplier accessory markup standard. Trim material not stated by Vizion. Printed on the price list as ""Flush Square Nosing"", listed under both the Marvelous 7MM and 8MM vinyl sections at the same price.",ACCESSORIES,,,,,,,,25,40,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVP8TERRANOVA,LVP-VIZN-V8007,,,,"VIZNLVP-SPC - Marvelous 8MM Luxury Vinyl (Terra Nova) | 7.2"" x 8mm x 60.8"" - 21.31sf/b","Material type: SPC core | Boxes per skid: 45 | Waterproof: TRUE | Box size (sf): 21.31 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",FLOORING / VINYL / SPC,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLVP7JOSHUA,LVP-VIZN-V7006,,,,"VIZNLVP-SPC - Marvelous 7MM Luxury Vinyl (Joshua) | 7.2"" x 7mm x 60.8"" - 24.35sf/b","Material type: SPC core | Boxes per skid: 50 | Waterproof: TRUE | Box size (sf): 24.35 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Core not stated on the price list — SPC core assumed per the global rule for unlabelled rigid vinyl. Wear layer, install profile and locking system are not published by Vizion.",FLOORING / VINYL / SPC,,,,,,,,1.69,2.69,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
,VIZNLAM143NISEKO,LAM-VIZN-LV324,,,,"VIZNLAM - Epic 120 HR Water Resistant Laminate With Underlayment (14.3mm) (Niseko) | 7.7"" x 14.3mm x 60.8"" - 19.28sf/b","Material type: Water-Resistant Core | Boxes per skid: 55 | Box size (sf): 19.28 | Salesperson notes: COST BASIS CONFIRMED 2026-09-10 by Albert — the printed '> PRICE' column is Titan's dealer cost, as-is (no multiplier); Retail = Cost + $1.00. Water-resistant (120 HR), not waterproof. Attached underlayment stated in the collection name; pad material not stated. AC rating and locking system not published by Vizion. Collection name is shared with the 12.3mm group on the price list — thickness appended to disambiguate.",FLOORING / LAMINATE,,,,,,,,1.89,2.89,,,,,Vizion,Vizion,,1,1,Default Tax,,,,,
