SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus
LVP-FAWK-0075,"NAF 3mm Aqua Commercial Dry Back Vinyl 7.36"" — Duca",NAF,Floors At Work,,c347c034-ffd2-4160-887c-8b4a2b2b76d0,LVP736VNYDUCA,Aqua Commercial,,,,,,,,7.36,,3,,,,,,,,,,,,,,,,1.49,2.49,,,1.29,2026-09-30,,,,34.58,,,,,,,,,,,,,,,recXxPAKUEONas6SO,matched
LVT-FAWK-0004,"NAF 7mm Aqua Tile 12"" x 24"" — Gold",NAF,Floors At Work,,738bc9aa-a5db-4202-b3bc-b74edcfb4ad8,LVT12VNYGOLD7MM,Aqua Tile,,,,,,,,12,,7,,,,,,,,,,,,,,,,2.69,3.69,,,2.29,2026-09-30,,,,16.03,,,,,,,,,,,,,,,recHM4no4r7HMUqmd,matched
LVT-FAWK-0015,"NAF 5mm Aqua Commercial Dry Back Tile 18"" x 36"" — Magnetite",NAF,Floors At Work,,40a34129-714c-4f16-b6d7-a0c05d5e6b92,LVT18VNYMAGNETITE,Aqua Commercial,,,,,,,,18,,5,,,,,,,,,,,,,,,,2.29,3.29,,,1.69,2026-09-30,,,,22.5,,,,,,,,,,,,,,,recl1EBiC4TFiZYYi,matched
LVT-FAWK-0016,"NAF 5mm Aqua Commercial Dry Back Tile 18"" x 36"" — Moonstone",NAF,Floors At Work,,294acd77-0c1e-4f7b-94f8-7981673f30d7,LVT18VNYMOONSTONE,Aqua Commercial,,,,,,,,18,,5,,,,,,,,,,,,,,,,2.29,3.29,,,1.69,2026-09-30,,,,22.5,,,,,,,,,,,,,,,recSYUmc3bu8hKyHY,matched
LVP-FAWK-0070,"NAF 5mm Aqualuuuz Loose Lay Vinyl 7.25"" — Prague",NAF,Floors At Work,,d6fcf275-e7ad-4f8b-8921-93ac21287709,LVP725VNYPRAGUE,Aqualuuuz,,,,,,,,7.25,,5,,,,,,,,,,,,,,,,2.29,3.29,,,1.79,2026-09-30,,,,19.32,,,,,,,,,,,,,,,rec87ACbpUHoaqs5t,matched
LVP-FAWK-0003,"NAF 6.5mm SPC Vinyl 7.1"" — Westminster",NAF,Floors At Work,F6WM,9654cca5-88b7-413f-9651-cfa9485ec94e,LVP71VNYWESTMINSTER,6.5mm SPC Vinyl,,,,,,,,7.1,,6.5,,,,,,,,,,,,,,,,1.49,2.49,,,1.39,2026-09-30,,,,23.9,,,,,,,,,,,,,,,receLOSN70RFtvPM4,matched
LVP-FAWK-0027,"NAF 7mm Aquaplus Gold Vinyl 7.1"" — Yorkville",NAF,Floors At Work,,0a6f6e36-8b89-11eb-f3d6-7e8b563dfc39,LVP71VNYYORKVILLE,Aquaplus Gold,,,,,,,,7.1,,7,,,,,,,,,,,,,,,,1.79,2.79,,,1.59,2026-09-30,,,,17.91,,,,,,,,,,,,,,,rec6A20iJNFzJpZQ9,matched
LVP-FAWK-0024,"NAF 7mm Classic Collection Vinyl 7.1"" — Punta Cana",NAF,Floors At Work,,91b85863-42c2-4fa3-9831-7270203370bd,LVP71VNYPUNTACANA,Classic,,,,,,,,7.1,,7,,,,,,,,,,,,,,,,1.59,2.59,,,1.59,2026-09-30,,,,17.91,,,,,,,,,,,,,2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_pricing [held]: Promo-sheet PRICE $1.59 is not below the stored Cost/unit $1.59 — a 'promotion' at or above the standing cost. Cannot tell from the sheet whether this is a promo cost or a revised standing cost.,,recuY87ihavsbjPYR,matched
LVP-FAWK-0013,"NAF 7mm Aquaplus Select Vinyl 7.2"" — Grand Bend",NAF,Floors At Work,,3347d88a-6032-4083-b265-d1f40e58e881,LVP72VNYGRANDBEND,Aquaplus Select,,,,,,,,7.2,,7,,,,,,,,,,,,,,,,1.79,2.79,,,1.49,2026-09-30,,,,17.91,,,,,,,,,,,,,,,recUVNh5L5Dxse59q,matched
LVP-FAWK-0034,"NAF 7mm Aquaplus Gold Vinyl 7.1"" — Russell Hill",NAF,Floors At Work,,82735ee6-a739-453b-8f11-b2610df3f358,LVP71VNYRUSSELLHILL,Aquaplus Gold,,,,,,,,7.1,,7,,,,,,,,,,,,,,,,1.79,2.79,,,1.89,2026-09-30,,,,17.91,,,,,,,,,,,,,"2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_pricing [held]: Promo-sheet PRICE $1.89 is not below the stored Cost/unit $1.79 — a 'promotion' at or above the standing cost. Cannot tell from the sheet whether this is a promo cost or a revised standing cost. ; ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=17.63 vs stored Box size (sf)=17.91 (NAF 7mm Aquaplus Gold Vinyl 7.1"" — Russell Hill).",,recELDE263R6JCOVY,matched
LVP-FAWK-0038,"NAF 7mm Aquaplus Gold with Cork Vinyl 7.1"" — Shangri-La",NAF,Floors At Work,,1af388b2-ea85-4a43-97a3-e8d43caaa035,LVP71VNYSHANGRILA,Aquaplus Gold with Cork,,,,,,,,7.1,,7,,,,,,,,,,,,,,,,2.09,3.09,,,1.89,2026-09-30,,,,17.63,,,,,,,,,,,,,,,recl6rNIy92ofPoO8,matched
LVP-FAWK-0060,"NAF 9mm Aquaplus Platinum Vinyl 7.1"" — Soho",NAF,Floors At Work,,5b89c9b7-cb09-4af9-8daa-fe9959f1e336,LVP71VNYSOHOPLAT,Aquaplus Platinum,,,,,,,,7.1,,9,,,,,,,,,,,,,,,,2.29,3.29,,,1.79,2026-09-30,,,,11.94,,,,,,,,,,,,,"2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=14.93 vs stored Box size (sf)=11.94 (NAF 9mm Aquaplus Platinum Vinyl 7.1"" — Soho).",,recN6LKlXhioqDuGl,matched
ENG-FAWK-0008,"NAF Engineered Hickory 6.5"" (Wirebrushed & Distressed) — Millstone",NAF,Floors At Work,,98369d2a-25c4-40d2-b1eb-5e0ce8c580a0,ENG65HICMILLSTONE,Hickory Engineered,,,,Hickory,,Distressed Grade,,6.5,,18,,,,,,,,,,,,,,,,3.69,4.69,,,3.29,2026-09-30,,,,19.18,,,,,,,,,,,,,,,recOg1lXUDgp2zIvs,matched
ENG-FAWK-0012,"NAF Engineered Hickory 7.5"" (Wirebrushed) — Earl Grey",NAF,Floors At Work,,a439d996-06b8-45cb-bdaa-3200bf596cee,ENG75HICEARLGREY,Hickory Engineered,,,,Hickory,,,,7.5,,18,,,,,,,,,,,,,,,,4.29,5.29,,,3.99,2026-09-30,,,,23.31,,,,,,,,,,,,,,,recpGz9ljZ5nlrjMw,matched
ENG-FAWK-0019,"NAF Engineered Hickory 7.5"" (Wirebrushed) — Saddle Brown",NAF,Floors At Work,,089702d7-935f-43e8-be72-7f9387609d6c,ENG75HICSADDLEBROWN,Hickory Engineered,,,,Hickory,,,,7.5,,18,,,,,,,,,,,,,,,,4.29,5.29,,,3.99,2026-09-30,,,,23.31,,,,,,,,,,,,,,,recz09T4apNkYG55I,matched
ENG-FAWK-0015,"NAF Engineered Hickory 7.5"" (Wirebrushed) — Modern Pewter",NAF,Floors At Work,,7d8fe99c-988c-406a-825b-a1218f6a3eed,ENG75HICMODERNPEWTER,Hickory Engineered,,,,Hickory,,,,7.5,,18,,,,,,,,,,,,,,,,4.29,5.29,,,3.99,2026-09-30,,,,23.31,,,,,,,,,,,,,,,rec4lgN8jVFfvFd2G,matched
ENG-FAWK-0010,"NAF Engineered Hickory 7.5"" (Wirebrushed) — Aged Barrel",NAF,Floors At Work,,121e58d7-9221-4d8a-949f-5db0d12fa5e2,ENG75HICAGEDBARREL,Hickory Engineered,,,,Hickory,,,,7.5,,18,,,,,,,,,,,,,,,,4.29,5.29,,,3.99,2026-09-30,,,,23.31,,,,,,,,,,,,,,,recXdJPAW1ZvFe1z8,matched
ENG-FAWK-0014,"NAF Engineered Hickory 7.5"" (Wirebrushed) — Macadamia",NAF,Floors At Work,,d2665407-48df-491e-b1c0-93b55545a875,ENG75HICMACADAMIA,Hickory Engineered,,,,Hickory,,,,7.5,,18,,,,,,,,,,,,,,,,4.29,5.29,,,3.99,2026-09-30,,,,23.31,,,,,,,,,,,,,,,rec2a33lGk8V2qldp,matched
ENG-FAWK-0061,"NAF Engineered European White Oak Designer 7.5"" (Wirebrushed, Select & Better) — Alabaster Oak",NAF,Floors At Work,,a5449104-70e1-4ab9-a446-610d846e44ac,ENG75OAKALABASTEROAKEURDES,Designer,,,,European White Oak,,Select & Better,,7.5,,18,,,,,,,,,,,,,,,,5.99,6.99,,,5.99,2026-09-30,,,,23.31,,,,,,,,,,,,,2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_pricing [held]: Promo-sheet PRICE $5.99 is not below the stored Cost/unit $5.99 — a 'promotion' at or above the standing cost. Cannot tell from the sheet whether this is a promo cost or a revised standing cost.,,recBLYMYoqzm6dgS4,matched
ENG-FAWK-0064,"NAF Engineered European White Oak Designer 7.5"" (Wirebrushed, Select & Better) — Soft Gold",NAF,Floors At Work,,3bd1f806-3325-4c49-b76e-a63ab4963b9e,ENG75OAKSOFTGOLDEURDES,Designer,,,,European White Oak,,Select & Better,,7.5,,18,,,,,,,,,,,,,,,,5.99,6.99,,,5.99,2026-09-30,,,,23.31,,,,,,,,,,,,,2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_pricing [held]: Promo-sheet PRICE $5.99 is not below the stored Cost/unit $5.99 — a 'promotion' at or above the standing cost. Cannot tell from the sheet whether this is a promo cost or a revised standing cost.,,rec687kXkgc9oR4u4,matched
ENG-FAWK-0060,"NAF Engineered European White Oak Designer 5"" (Wirebrushed, Select) — Toffee",NAF,Floors At Work,,1b0d9d29-491a-42e8-ae8a-6f4f0e51696e,ENG5OAKTOFFEEEURDES,Designer,,,,European White Oak,,Select,,5,,18,,,,,,,,,,,,,,,,4.49,5.49,,,3.99,2026-09-30,,,,20.77,,,,,,,,,,,,,,,recy3tfEnghPMdXBN,matched
ENG-FAWK-0059,"NAF Engineered European White Oak Designer 5"" (Wirebrushed, Select) — Storm Oak",NAF,Floors At Work,,a57fb4c2-0891-4286-b273-622694d6cfae,ENG5OAKSTORMOAKEURDES,Designer,,,,European White Oak,,Select,,5,,18,,,,,,,,,,,,,,,,4.49,5.49,,,3.99,2026-09-30,,,,20.77,,,,,,,,,,,,,,,rectjqIdLL49QiZmW,matched
ENG-FAWK-0071,"NAF Engineered White Oak Elegant 7.5"" (Wirebrushed) — Arizona",NAF,Floors At Work,,82737f81-6eee-4be8-b27e-29f364af5d1a,ENG75OAKARIZONAELEG,Elegant,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,3.49,4.49,,,2.99,2026-09-30,,,,23.81,,,,,,,,,,,,,,,recidPa2yFsSt5aGB,matched
ENG-FAWK-0073,"NAF Engineered White Oak Elegant 7.5"" (Wirebrushed) — Colorado",NAF,Floors At Work,,c51a4aa5-298c-4e1a-8b9e-9171564a8830,ENG75OAKCOLORADOELEG,Elegant,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,3.49,4.49,,,2.99,2026-09-30,,,,23.81,,,,,,,,,,,,,,,recomDZDGwe9jBDCO,matched
ENG-FAWK-0068,"NAF Engineered White Oak Elegant 7.5"" (Wirebrushed) — Montana",NAF,Floors At Work,,312c35d2-5426-4e6b-bd12-37ace4b7e716,ENG75OAKMONTANAELEG,Elegant,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,3.49,4.49,,,2.99,2026-09-30,,,,23.81,,,,,,,,,,,,,,,recuwDyjqsV4yw9jl,matched
ENG-FAWK-0022,"NAF Engineered White Oak Click 5"" (Wirebrushed) — Golden",NAF,Floors At Work,,3999f742-2cd2-44d1-a49f-22aeecf4d8f8,ENG5OAKGOLDENCLICK,White Oak Click,,,,American White Oak,,,,5,,12,,,,,,,,,,,,,,,,3.69,4.69,,,2.99,2026-09-30,,,,29.28,,,,,,,,,,,,,,,recwnyLWOFKFNmFTg,matched
ENG-FAWK-0025,"NAF Engineered White Oak 6.5"" T&G (Wirebrushed) — Country Brown",NAF,Floors At Work,,663decc3-d7db-45b3-bba8-677410d1690b,ENG65OAKCOUNTRYBROWN,White Oak T&G,,,,American White Oak,,,,6.5,,18,,,,,,,,,,,,,,,,3.69,4.69,,,2.99,2026-09-30,,,,19.18,,,,,,,,,,,,,,,recNXWClO1xNgthcG,matched
ENG-FAWK-0029,"NAF Engineered White Oak 6.5"" (168mm) — Oregon Oak",NAF,Floors At Work,,e24696eb-2a54-4a8b-a98e-ff46b4caa7d4,ENG65OAKOREGONOAK168,White Oak T&G,,,,American White Oak,,,,6.5,,18,,,,,,,,,,,,,,,,3.49,4.49,,,2.99,2026-09-30,,,,19.74,,,,,,,,,,,,,,,recDbfW4MAobJGtHb,matched
ENG-FAWK-0038,"NAF Engineered White Oak Regal 6.5"" (Wirebrushed) — Suriname",NAF,Floors At Work,,f8c3f291-d53d-4bca-8cf6-a0835b6cf484,ENG65OAKSURINAMEREGAL,Regal,,,,American White Oak,,,,6.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,20.24,,,,,,,,,,,,,"2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=23.31 vs stored Box size (sf)=20.24 (NAF Engineered White Oak Regal 6.5"" (Wirebrushed) — Suriname).",,recYbhgc5qCyBedKY,matched
ENG-FAWK-0047,"NAF Engineered White Oak Regal 7.5"" (Wirebrushed) — St. Kitts",NAF,Floors At Work,,0eff8950-8fd0-42af-b0ac-02c8c3a6547d,ENG75OAKSTKITTSREGAL,Regal,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,23.31,,,,,,,,,,,,,,,rec52TshBv4BLw9B3,matched
ENG-FAWK-0051,"NAF Engineered White Oak Regal 7.5"" (Wirebrushed) — Lisbon",NAF,Floors At Work,,0cf786be-086e-4d14-8b8e-5861b6fcc97e,ENG75OAKLISBONREGAL,Regal,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,23.44,,,,,,,,,,,,,"2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=23.31 vs stored Box size (sf)=23.44 (NAF Engineered White Oak Regal 7.5"" (Wirebrushed) — Lisbon).",,reca9JbNAb45SRmiD,matched
ENG-FAWK-0037,"NAF Engineered White Oak Regal 6.5"" (Wirebrushed) — Puerto Rico",NAF,Floors At Work,,4561d200-a264-43e8-a56a-0b6ab73145be,ENG65OAKPUERTORICOREGAL,Regal,,,,American White Oak,,,,6.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,20.24,,,,,,,,,,,,,"2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=23.31 vs stored Box size (sf)=20.24 (NAF Engineered White Oak Regal 6.5"" (Wirebrushed) — Puerto Rico).",,rec4ws7sZSKXsw7Ha,matched
ENG-FAWK-0045,"NAF Engineered White Oak Regal 7.5"" (Wirebrushed) — Cuba",NAF,Floors At Work,,39665145-285c-423a-ac9c-e1f272491011,ENG75OAKCUBAREGAL,Regal,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,23.31,,,,,,,,,,,,,"2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=20.24 vs stored Box size (sf)=23.31 (NAF Engineered White Oak Regal 7.5"" (Wirebrushed) — Cuba).",,recRavvKj1TS0HJ8r,matched
ENG-FAWK-0043,"NAF Engineered White Oak Regal 7.5"" (Wirebrushed) — Haiti",NAF,Floors At Work,,67d0277d-2bf4-43ba-9be3-a91e478a495f,ENG75OAKHAITIREGAL,Regal,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,23.31,,,,,,,,,,,,,"2026-09-20 PL-370 (FAW Sept Dealer Specials): ambiguous_naming [wrote_flagged]: Colour matched 1:1 but specs disagree: promo sheet 'Sqft Per Box'=20.24 vs stored Box size (sf)=23.31 (NAF Engineered White Oak Regal 7.5"" (Wirebrushed) — Haiti).",,rec1QMBdKOAey0CXN,matched
ENG-FAWK-0055,"NAF Engineered White Oak Designer 7.5"" (Wirebrushed) — Picasso",NAF,Floors At Work,,3bf1b792-5c1f-46c9-a58a-f925f6b5eafc,ENG75OAKPICASSODES,Designer,,,,American White Oak,,,,7.5,,18,,,,,,,,,,,,,,,,4.99,5.99,,,3.79,2026-09-30,,,,23.31,,,,,,,,,,,,,,,rec5PbVx2xEUDPO7s,matched
ENG-FAWK-0083,"NAF Engineered Maple 6.5"" (Handscraped, Distressed) — Myth",NAF,Floors At Work,,d21458e7-09d9-4241-bc81-04a0f6646082,ENG65MAPMYTH,Handscraped Maple,,,,Maple,,,,6.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,19.18,,,,,,,,,,,,,,,recghHjiR7bcWrzrb,matched
ENG-FAWK-0079,"NAF Engineered Maple 6.5"" (Handscraped, Distressed) — Capri",NAF,Floors At Work,,0a6f6e36-8b89-11eb-f3d6-7e8b337ea751,ENG65MAPCAPRI,Handscraped Maple,,,,Maple,,,,6.5,,18,,,,,,,,,,,,,,,,3.79,4.79,,,2.99,2026-09-30,,,,19.18,,,,,,,,,,,,,,,recehd7swxUjhrY2a,matched
